ra_x,dec_x,R_MAG_AB,Y_MAG_AB,J_MAG_AB,H_MAG_AB,K_MAG_AB,ch1_mag,ch2_mag,gj,rj,jk,rk,Fpk,Hpk,redshift,specObjID,class,JNAME,errHalfMaj,errHalfMin,errPosAng,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,cntr,cc_flags,ext_flg,var_flg,ph_qual,r_2mass,angDist,RAdeg,DEdeg,errHalfMaj_x,errHalfMin_x,errPosAng_x,objID,mode,q_mode,class_x,SDSS12,m_SDSS12,flags,ObsDate,Q,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,zsp,e_zsp,f_zsp,zph,e_zph,avg_zph,pmRA,e_pmRA,pmDE,e_pmDE,SpObjID,spType,spCl,subClass,angDist_x,RAdeg_x,DEdeg_x,errHalfMaj_xa,errHalfMin_xa,errPosAng_xa,objID_x,mode_x,q_mode_x,class_xa,SDSS12_x,m_SDSS12_x,flags_x,ObsDate_x,Q_x,umag_x,e_umag_x,gmag_x,e_gmag_x,rmag_x,e_rmag_x,imag_x,e_imag_x,zmag_x,e_zmag_x,zsp_x,e_zsp_x,f_zsp_x,zph_x,e_zph_x,avg_zph_x,pmRA_x,e_pmRA_x,pmDE_x,e_pmDE_x,SpObjID_x,spType_x,spCl_x,subClass_x,angDist_xa
13.157028,0.376302,21.7223,19.89816,19.65363,18.786823,18.301104,17.348104,17.021675,3.7675703,2.06867,1.3525256,3.4211955,-999.0,-999.0,-999.0,0,none,J005237.68+002234.6,0.162,0.151,124.0,14.812,13.582,11.248,8.44,,,,0.034,0.052,0.248,0.426,,,,136100001241020034,0000,0,0nnn,AABC,,0.051195,13.157033,0.376263,0.108,0.065,0.0,1237663204383064602,2,,3,J005237.68+002234.5,,268435712,2003.7354,3,25.066,1.051,23.121,0.223,21.839,0.112,20.742,0.068,20.266,0.184,,,,,,,,,,,0,,,,0.1422,13.157033,0.376263,0.108,0.065,0.0,1237663204383064602,2,,3,J005237.68+002234.5,,268435712,2003.7354,3,25.066,1.051,23.121,0.223,21.839,0.112,20.742,0.068,20.266,0.184,,,,,,,,,,,0,,,,0.157304
13.30278,0.007961,20.8156,19.17028,18.985386,18.43304,18.093754,18.002626,18.075323,2.040613,1.8302133,0.89163196,2.7218451,-999.0,-999.0,-999.0,0,none,J005312.66+000028.6,0.224,0.21,134.0,15.248,14.9,11.425,8.686,,,,0.039,0.187,,,,,,136100001241016236,0000,0,0nnn,ABUU,,0.378341,13.302797,0.00797,0.063,0.055,0.0,1237676325497209328,2,,3,J005312.67+000028.6,,68987912192,2007.8856,2,23.449,2.91,21.269,0.197,19.742,0.053,19.22,0.038,18.801,0.078,,,,,,,4.5,4.3,4.9,4.3,0,,,,0.068902,13.302833,0.007923,0.043,0.039,0.0,1237660223690899794,2,,3,J005312.67+000028.5,*,35253360136208,2002.8289,3,22.256,0.428,21.064,0.06,19.622,0.028,19.092,0.027,18.603,0.071,,,,,,,9.4,4.9,0.6,4.9,0,,,,0.153673
13.611662,0.244204,20.5287,19.514503,18.972878,18.324804,17.761864,17.752895,17.750784,2.9305227,1.5558221,1.2110137,2.7668357,1.02,0.75,999.0,TSPEC082718,??,J005426.79+001439.1,0.185,0.171,124.0,14.963,14.436,10.45,7.836,,,,0.036,0.086,0.091,0.237,,,,136100001241021187,0000,0,201n,AAAB,,0.334097,13.611691,0.244151,0.065,0.053,90.0,1237660008943714711,2,,3,J005426.80+001438.9,*,68988044032,2002.7744,3,24.152,1.436,21.942,0.109,20.576,0.052,19.806,0.038,19.349,0.11,,,,,,,,,,,0,,,,0.219458,13.611679,0.244115,0.047,0.04,0.0,1237666339724526217,1,+,3,J005426.80+001438.8,*,140806476403200,2004.732,3,22.417,0.336,21.981,0.093,20.573,0.043,19.853,0.034,19.495,0.103,,,,0.45687,0.06933,0.48441,,,,,0,,,,0.044921
26.80157,0.748172,21.197,20.276417,19.533281,19.029354,18.521955,18.486404,18.569769,3.4213178,1.6637189,1.0113257,2.6750445,-999.0,-999.0,-999.0,Gemini18B,none,J014712.37+004453.4,0.266,0.244,129.0,15.597,15.256,12.584,9.346,,,,0.047,0.099,0.392,,,,,272100001241036121,0000,0,10nn,AACU,,0.105282,26.801568,0.748166,0.278,0.131,0.0,1237663505589273293,2,,3,J014712.37+004453.3,*,217164284160,2003.8065,3,24.363,1.606,22.942,0.33,21.203,0.107,20.268,0.078,19.418,0.126,,,,,,,,,,,0,,,,0.023261,26.801538,0.748183,0.126,0.124,90.0,1237666542107493082,2,,3,J014712.36+004453.4,*,68988044032,2004.8033,1,26.556,0.443,23.348,0.368,21.27,0.115,20.497,0.087,19.879,0.164,,,,,,,,,,,0,,,,0.059881
26.852266,0.258071,21.0349,19.865736,19.447983,18.967905,18.277002,16.9584,16.33638,2.6629179,1.5869176,1.1709803,2.7578979,-999.0,-999.0,-999.0,TSPEC082818,none,J014724.54+001529.0,0.107,0.102,142.0,14.434,12.945,10.059,7.565,,,,0.029,0.028,0.046,0.114,,,,272100001241025548,0000,0,011n,AAAB,,0.281286,26.852262,0.258073,0.08,0.066,0.0,1237663505052402125,2,,3,J014724.54+001529.0,*,68987912448,2003.8065,3,23.205,0.885,21.937,0.128,20.791,0.07,20.304,0.071,20.106,0.255,,,,,,,,,,,0,,,,0.015387,26.852325,0.258071,0.16,0.159,90.0,1237666636082905499,2,,6,J014724.55+001529.0,,281543964623104,2004.8413,2,25.929,1.93,22.036,0.263,21.085,0.126,20.652,0.123,21.046,0.737,,,,,,,,,,,0,,,,0.146442
27.517088,-0.815251,21.7119,19.856508,19.672216,19.347776,18.832945,18.857979,18.336483,3.235584,2.039684,0.8392714,2.8789554,-999.0,-999.0,-999.0,0,none,J015004.10-004854.9,0.33,0.298,116.0,16.344,15.024,11.159,7.969,,,,0.076,0.081,0.107,0.145,,,,272001601241031600,0000,0,11n1,AAAB,,1.077479,27.517195,-0.815212,0.084,0.048,90.0,1237646646204236352,2,,6,J015004.12-004854.7,,68987912960,1998.8836,3,23.993,0.798,22.419,0.124,21.46,0.09,20.948,0.086,19.854,0.121,,,,,,,,,,,0,,,,0.410923,27.51729,-0.815209,0.101,0.062,0.0,1237660334261141942,2,,6,J015004.14-004854.7,*,68987912448,2002.8508,3,25.298,0.782,22.754,0.135,21.829,0.131,21.015,0.11,19.899,0.149,,,,,,,,,,,0,,,,0.34131
27.635375,0.976219,21.8449,20.239573,19.753225,19.13292,18.826435,18.119349,17.587133,2.639074,2.0916746,0.9267901,3.0184646,-999.0,-999.0,-999.0,0,none,J015032.48+005834.3,0.203,0.186,123.0,15.757,14.1,10.991,8.36,,,,0.05,0.043,0.095,0.235,,,,272101501241001747,0000,0,111n,AAAB,,0.320699,27.635396,0.97627,0.217,0.101,90.0,1237676326577242539,2,,6,J015032.49+005834.5,,281709320864512,2007.8857,2,23.599,2.029,22.026,0.244,21.528,0.16,20.76,0.091,20.935,0.306,,,,,,,,,,,0,,,,0.197566,27.635452,0.976244,0.068,0.056,0.0,1237657110887793265,2,,6,J015032.50+005834.4,*,68987912192,2001.8652,3,23.179,0.553,22.367,0.12,21.579,0.088,20.739,0.066,20.397,0.183,,,,,,,,,,,0,,,,0.031439
27.740159,0.561976,21.6376,19.834211,19.890991,19.534481,18.848858,18.083433,17.689007,2.893709,1.7466085,1.0421332,2.7887416,-999.0,-999.0,-999.0,0,none,J015057.63+003343.1,0.171,0.158,117.0,15.384,14.155,10.745,8.126,,,,0.041,0.042,0.073,0.168,,,,272100001241031698,0000,0,111n,AAAB,,0.117776,27.740206,0.561929,0.077,0.068,0.0,1237660224234062322,2,,3,J015057.64+003342.9,,68987912448,2002.829,3,23.558,0.725,22.708,0.174,21.605,0.1,20.504,0.056,19.974,0.121,,,,,,,,,,,0,,,,0.239322,27.740206,0.561929,0.077,0.068,0.0,1237660224234062322,2,,3,J015057.64+003342.9,,68987912448,2002.829,3,23.558,0.725,22.708,0.174,21.605,0.1,20.504,0.056,19.974,0.121,,,,,,,,,,,0,,,,0.151665
27.80293,-0.699818,21.4989,19.94741,19.827023,19.214396,18.819948,18.81853,18.772259,3.2953775,1.6718767,1.0070742,2.6789508,-999.0,-999.0,-999.0,0,none,J015112.70-004159.3,0.328,0.3,127.0,16.037,15.844,12.602,9.102,,,,0.057,0.141,,,,,,272100001241000265,0000,0,0nnn,ABUU,,0.065965,27.802963,-0.699811,0.111,0.097,90.0,1237660334261273394,2,,3,J015112.71-004159.3,*,68987912192,2002.8508,3,25.67,0.812,23.881,0.433,21.465,0.111,20.369,0.071,19.886,0.173,,,,,,,,,,,0,,,,0.121603,27.802963,-0.699811,0.111,0.097,90.0,1237660334261273394,2,,3,J015112.71-004159.3,*,68987912192,2002.8508,3,25.67,0.812,23.881,0.433,21.465,0.111,20.369,0.071,19.886,0.173,,,,,,,,,,,0,,,,0.167944
28.218064,0.419364,21.1421,19.733086,19.34337,18.922548,18.539125,18.166182,18.034271,3.401529,1.7987287,0.8042449,2.6029735,-999.0,-999.0,-999.0,0,none,J015252.33+002509.7,0.165,0.154,129.0,14.806,14.732,12.913,9.347,,,,0.032,0.063,,,,,,287100001241024407,0000,0,11nn,AAUU,,1.748717,28.217929,0.419694,0.185,0.122,90.0,1237666636083495369,2,,3,J015252.30+002510.8,*,35191116530448,2004.8413,2,22.843,1.221,24.88,2.162,20.85,0.113,19.906,0.058,19.325,0.138,,,,,,,,,,,0,,,,1.282816,28.218177,0.418855,0.127,0.1,0.0,1237663527067517394,2,,6,J015252.36+002507.8,*,35255541039376,2003.8092,3,24.484,1.168,23.567,0.367,21.747,0.117,20.527,0.066,20.014,0.147,,,,,,,,,,,0,,,,0.126313
28.218064,0.419364,21.1878,19.733086,19.34337,18.922548,18.539125,18.166182,18.034271,3.401529,1.8444288,0.8042449,2.6486735,-999.0,-999.0,-999.0,0,none,J015252.33+002509.7,0.165,0.154,129.0,14.806,14.732,12.913,9.347,,,,0.032,0.063,,,,,,287100001241024407,0000,0,11nn,AAUU,,1.748717,28.217929,0.419694,0.185,0.122,90.0,1237666636083495369,2,,3,J015252.30+002510.8,*,35191116530448,2004.8413,2,22.843,1.221,24.88,2.162,20.85,0.113,19.906,0.058,19.325,0.138,,,,,,,,,,,0,,,,1.282816,28.218177,0.418855,0.127,0.1,0.0,1237663527067517394,2,,6,J015252.36+002507.8,*,35255541039376,2003.8092,3,24.484,1.168,23.567,0.367,21.747,0.117,20.527,0.066,20.014,0.147,,,,,,,,,,,0,,,,0.126313
28.404683,-0.63696,21.9708,19.698969,19.662199,18.90244,18.596663,19.040916,19.135971,3.2737005,2.3086011,1.0655364,3.3741374,-999.0,-999.0,-999.0,Gemini18B,none,J015337.12-003813.0,0.377,0.344,122.0,16.165,15.833,12.975,8.837,,,,0.064,0.15,,,,,,287100001241005086,0000,0,1nnn,ABUU,,0.216149,28.404696,-0.636999,0.085,0.065,90.0,1237646646204629673,2,,3,J015337.12-003813.1,*,68987912448,1998.8836,3,25.508,0.773,22.819,0.193,21.185,0.079,20.369,0.06,19.987,0.163,,,,,,,,,,,0,,,,0.147203,28.404673,-0.637004,0.125,0.067,90.0,1237660785236705950,2,,3,J015337.12-003813.2,*,68988047616,2003.001,3,26.539,0.436,22.871,0.248,20.988,0.074,20.5,0.077,19.759,0.136,,,,,,,,,,,0,,,,0.275432
28.885237,0.007619,21.0772,19.757774,19.253906,18.795546,18.28835,18.618723,18.49646,2.794893,1.8232934,0.965557,2.7888503,-999.0,-999.0,-999.0,0,none,J015532.45+000027.4,0.317,0.286,120.0,16.011,15.477,11.291,9.122,,,,0.059,0.119,0.112,,,,,287100001241019681,0000,0,110n,ABBU,,0.108418,28.885228,0.007611,0.042,0.037,90.0,1237659755530224014,2,,3,J015532.45+000027.3,*,68987912448,2002.6788,1,23.571,0.865,22.019,0.097,20.778,0.049,20.14,0.042,19.699,0.132,,,,,,,,,,,0,,,,0.041917,28.885208,0.007616,0.067,0.055,90.0,1237663891568460412,2,,3,J015532.45+000027.4,*,268435712,2003.9075,3,22.991,0.566,22.025,0.105,20.595,0.047,19.995,0.039,19.494,0.098,,,,,,,,,,,0,,,,0.018614
28.886852,0.109472,21.2838,19.826738,19.543222,19.21128,18.550753,18.114252,18.003977,3.042978,1.7405775,0.99246967,2.733047,-999.0,-999.0,-999.0,Gemini18B,none,J015532.84+000634.0,0.221,0.201,123.0,15.522,14.766,11.005,8.545,,,,0.045,0.068,0.087,0.235,,,,287100001241019539,0000,0,121n,AAAB,,0.122994,28.886855,0.109463,0.113,0.09,90.0,1237660786310644045,2,,3,J015532.84+000634.0,*,68987912448,2003.001,3,23.315,0.758,22.327,0.142,21.206,0.091,20.326,0.064,19.761,0.158,,,,,,,,,,,0,,,,0.034267,28.886834,0.109499,0.053,0.042,90.0,1237659755530224021,2,,3,J015532.84+000634.1,*,68987912960,2002.6788,1,24.798,1.211,22.486,0.149,21.341,0.075,20.285,0.045,20.018,0.153,,,,,,,,,,,0,,,,0.005275
29.103484,-0.249584,22.2178,20.456907,19.703093,18.97996,18.6483,17.489199,16.820826,2.9726064,2.5147073,1.0547923,3.5694995,-999.0,-999.0,1.528,NIRES080418_0922,QSO,J015624.83-001458.5,0.135,0.13,132.0,14.985,13.428,10.707,8.267,,,,0.035,0.032,0.074,0.206,,,,287100001241013058,0000,0,110n,AAAB,,0.440094,29.103515,-0.249592,0.131,0.086,0.0,1237646505006268915,2,,6,J015624.84-001458.5,*,68988043264,1998.8727,3,22.333,0.248,22.135,0.115,21.941,0.147,21.041,0.117,20.193,0.2,,,,,,,,,,,0,,,,0.113955,29.103469,-0.249669,0.181,0.13,0.0,1237659883827167655,2,,3,J015624.83-001458.8,,68987912448,2002.7581,3,23.34,0.632,22.728,0.159,22.239,0.184,21.155,0.087,20.346,0.16,,,,,,,,,,,0,,,,0.355057
29.225394,-0.283087,22.0483,20.454084,19.548601,19.595116,18.845137,17.718231,17.39633,3.8103979,2.4996984,0.7034644,3.2031627,-999.0,-999.0,-999.0,0,none,J015654.09-001659.1,0.173,0.165,124.0,15.224,14.234,11.59,8.518,,,,0.038,0.046,0.15,0.236,,,,287100001241014652,0000,0,11nn,AABB,,0.069403,29.225413,-0.283085,0.372,0.109,0.0,1237653011912393626,2,,3,J015654.09-001659.1,,68988044032,2000.7542,3,23.016,0.687,23.668,0.508,21.732,0.142,20.719,0.078,20.192,0.203,,,,,,,,,,,0,,,,0.069852,29.225383,-0.283052,0.095,0.085,0.0,1237659883827233217,2,,3,J015654.09-001658.9,,105624251793752,2002.7581,3,23.684,0.774,23.627,0.333,21.829,0.119,21.075,0.083,20.372,0.155,,,,,,,,,,,0,,,,0.115111
29.320905,-0.716429,21.752,20.066425,19.505253,19.07873,18.617168,17.698195,17.794424,3.4999464,2.2467477,0.8880843,3.134832,-999.0,-999.0,-999.0,NIRES092218,none,J015717.01-004259.1,0.174,0.162,121.0,15.031,14.574,12.014,9.036,,,,0.036,0.057,0.214,0.375,,,,287100001241000107,0000,0,11nn,AABC,,0.195878,29.320886,-0.716427,0.393,0.118,0.0,1237660334261928795,2,,3,J015717.01-004259.1,,281543964754176,2002.8508,3,25.398,1.919,22.977,0.429,21.095,0.157,20.191,0.127,19.288,0.218,,,,,,,,,,,0,,,,0.069069,29.320951,-0.716402,0.141,0.106,0.0,1237657868952994638,2,,3,J015717.02-004259.0,*,281543964754176,2002.0373,3,22.865,0.526,22.939,0.268,22.027,0.19,20.733,0.077,20.444,0.211,,,,,,,,,,,0,,,,0.059673
29.355862,-0.854057,21.2006,19.952055,19.570675,19.041164,18.556599,17.626598,17.351961,2.9101255,1.6299245,1.0140761,2.6440005,-999.0,-999.0,0.583,Gemini18B,QSO,J015725.40-005114.6,0.148,0.14,124.0,14.99,13.854,11.032,8.059,,,,0.035,0.038,0.092,0.152,,,,287001601241032062,0000,0,01nn,AAAB,,0.102921,29.355871,-0.854066,0.055,0.054,0.0,1237663202779529558,2,,3,J015725.40-005114.6,*,404689267065176,2003.7355,3,24.734,1.171,22.704,0.214,21.142,0.073,20.362,0.093,19.957,0.153,,,,,,,,,,,0,,,,0.045758,29.355853,-0.854072,0.072,0.052,90.0,1237657584945463880,2,,3,J015725.40-005114.6,*,68988044032,2001.9637,3,25.649,0.684,22.501,0.132,21.376,0.085,20.58,0.054,20.194,0.131,,,,,,,,,,,0,,,,0.093657
29.36152,-0.160676,21.3599,20.655806,19.746346,19.029999,18.470629,18.689508,18.614697,2.927755,1.6135538,1.2757167,2.8892703,-999.0,-999.0,-999.0,Gemini18B,none,J015726.76-000938.4,0.308,0.286,119.0,15.904,15.501,12.008,9.231,,,,0.055,0.121,0.223,0.491,,,,287100001241014770,0000,0,01nn,ABBC,,0.278759,29.361537,-0.160668,0.094,0.065,0.0,1237666339194536913,2,,3,J015726.76-000938.4,,140806476398848,2004.7322,3,23.156,0.879,22.867,0.253,21.231,0.089,20.56,0.077,20.027,0.197,,,,,,,,,,,0,,,,0.067969,29.361536,-0.160742,0.083,0.069,0.0,1237663203853271829,2,,3,J015726.76-000938.6,*,68988044032,2003.7355,3,25.552,0.889,22.714,0.186,21.194,0.076,20.781,0.08,20.064,0.176,,,,,,,,,,,0,,,,0.035789
29.498614,-0.710669,21.1398,19.75863,19.330526,18.873207,18.43902,18.770966,18.723246,3.124273,1.8092725,0.8915061,2.7007785,-999.0,-999.0,-999.0,Gemini18B,AGN,J015759.66-004238.4,0.301,0.278,118.0,16.108,15.299,11.105,8.579,,,,0.061,0.09,0.097,0.258,,,,302100001241006918,0000,0,311n,AAAB,,0.197307,29.498618,-0.710708,0.094,0.067,0.0,1237663525457494513,2,,3,J015759.66-004238.5,*,35255507485200,2003.8092,3,23.839,1.144,22.558,0.174,21.059,0.076,20.322,0.059,20.15,0.18,,,,,,,,,,,0,,,,0.140409,29.49862,-0.710723,0.062,0.052,0.0,1237667128900715061,2,,3,J015759.66-004238.6,*,35253360001296,2004.9477,3,23.408,0.699,22.329,0.119,21.109,0.067,20.556,0.061,19.883,0.141,,,,,,,,,,,0,,,,0.018121
29.58792,0.464661,21.9611,19.966055,19.82468,19.153103,18.769571,17.981083,17.459742,2.9813192,2.136419,1.0551089,3.1915278,1.43,1.35,1.352,NIRES091818,QSO,J015821.10+002752.7,0.183,0.171,117.0,15.402,14.065,11.183,9.017,,,,0.043,0.044,0.11,0.398,,,,302100001241025209,0000,0,00nn,AABC,,0.182069,29.58793,0.464655,0.097,0.076,0.0,1237663892105659091,2,,3,J015821.10+002752.7,*,68987912448,2003.9076,3,23.125,0.463,22.816,0.196,22.107,0.132,21.222,0.091,20.618,0.181,,,,,,,,,,,0,,,,0.042652,29.587908,0.464669,0.166,0.158,90.0,1237663527068107590,2,,3,J015821.09+002752.8,,68987912448,2003.8092,3,22.814,0.5,23.191,0.288,21.9,0.153,21.172,0.129,20.372,0.212,,,,,,,,,,,0,,,,0.160295
29.781135,-0.007804,21.8037,19.41448,18.999475,18.597271,18.190443,18.31191,18.279144,3.7121236,2.8042238,0.8090323,3.613256,-999.0,-999.0,999.0,TSPEC082918,NL??,J015907.47-000028.0,0.208,0.191,124.0,15.333,14.799,11.17,8.855,,,,0.042,0.065,0.109,0.342,,,,302100001241023590,0000,0,000n,AABB,,0.786312,29.781049,-0.007827,0.105,0.07,90.0,1237666725714854162,2,,3,J015907.45-000028.1,,68987912448,2004.8605,2,21.671,0.399,20.691,0.076,19.418,0.039,18.903,0.036,18.595,0.105,,,,,,,,,,,0,,,,0.319983,29.780959,-0.007797,0.025,0.021,90.0,1237666407918600676,1,+,3,J015907.43-000028.0,*,35253360132112,2004.7758,3,23.014,0.518,21.285,0.05,20.099,0.029,19.618,0.027,19.162,0.069,,,,0.31493,0.08724,0.31286,,,,,0,,,,0.15392
29.792253,1.024012,21.6125,19.566975,19.465324,19.37619,18.71226,18.106535,18.053753,3.4252756,2.1471746,0.753065,2.9002395,-999.0,-999.0,999.0,NIRES091818,??,J015910.14+010126.4,0.219,0.205,129.0,15.452,14.659,11.712,9.04,,,,0.044,0.064,0.172,,,,,302101501241004673,0000,0,11nn,AABU,,0.058627,29.792264,1.024025,0.105,0.089,90.0,1237660224771850613,2,,3,J015910.14+010126.4,*,68987912448,2002.829,3,24.068,0.985,22.795,0.163,21.7,0.104,20.537,0.058,19.944,0.116,,,,,,,,,,,0,,,,0.061823,29.792264,1.024025,0.105,0.089,90.0,1237660224771850613,2,,3,J015910.14+010126.4,*,68987912448,2002.829,3,24.068,0.985,22.795,0.163,21.7,0.104,20.537,0.058,19.944,0.116,,,,,,,,,,,0,,,,0.051184
29.891373,0.375262,21.6956,20.33918,19.909418,19.26813,18.669964,18.890892,18.727045,3.7042825,1.7861822,1.2394542,3.0256362,-999.0,-999.0,999.0,NIRES092318,?,J015933.92+002230.9,0.288,0.264,123.0,15.847,15.554,11.306,8.568,,,,0.052,0.123,0.121,0.284,,,,302100001241026898,00pp,0,00nn,ABBB,,0.45188,29.891374,0.375277,0.114,0.112,0.0,1237666301083517814,2,,3,J015933.92+002230.9,*,217164415232,2004.7266,1,23.657,1.085,24.106,0.482,21.866,0.13,21.233,0.098,20.309,0.187,,,,,,,,,,,0,,,,0.054244,29.891298,0.375162,0.19,0.11,0.0,1237657814192423807,2,,3,J015933.91+002230.5,,68987912448,2002.0345,3,25.041,0.926,23.538,0.348,21.977,0.142,21.145,0.09,19.908,0.125,,,,,,,,,,,0,,,,0.027024
29.979716,-0.854771,21.598,20.37697,20.087072,19.343431,18.828447,18.016905,17.624575,3.3940275,1.510927,1.2586249,2.7695518,-999.0,-999.0,-999.0,0,none,J015955.13-005117.1,0.197,0.181,124.0,15.482,14.373,11.984,9.044,,,,0.042,0.049,0.207,0.376,,,,302001601241036755,0000,0,00nn,AABC,,0.227331,29.979751,-0.854813,0.238,0.061,0.0,1237666406844924839,2,,3,J015955.14-005117.3,*,68988043520,2004.7758,3,23.115,0.872,22.843,0.313,21.146,0.108,20.407,0.078,19.728,0.167,,,,,,,,,,,0,,,,0.196242,29.979751,-0.854813,0.238,0.061,0.0,1237666406844924839,2,,3,J015955.14-005117.3,*,68988043520,2004.7758,3,23.115,0.872,22.843,0.313,21.146,0.108,20.407,0.078,19.728,0.167,,,,,,,,,,,0,,,,0.16879
30.00136,-0.421775,21.4309,20.275082,19.648737,19.240614,18.807434,18.86826,18.902428,3.0628622,1.7821634,0.84130275,2.623466,-999.0,-999.0,-999.0,0,none,J020000.32-002518.3,0.333,0.308,129.0,16.102,15.7,11.573,9.219,,,,0.06,0.134,0.14,0.449,,,,302100001241010063,0000,0,1nnn,ABBC,,0.41255,30.00141,-0.421826,0.32,0.147,90.0,1237657869490127553,2,,3,J020000.33-002518.5,,439873639153920,2002.0373,3,24.621,1.526,22.534,0.223,21.336,0.127,20.506,0.078,19.917,0.175,,,,,,,,,,,0,,,,0.257136,30.001469,-0.421822,0.092,0.074,90.0,1237645877421540245,2,,3,J020000.35-002518.5,,281543964623104,1998.717,3,24.878,1.546,22.716,0.242,21.028,0.083,20.503,0.085,20.074,0.248,,,,,,,,,,,0,,,,0.055869
30.559451,-0.296813,21.402,20.201174,19.581646,19.269642,18.770527,17.991934,18.009,2.264753,1.8203542,0.81111896,2.631473,67.49,37.32,-999.0,0,none,J020214.26-001748.5,0.24,0.221,125.0,15.506,14.811,12.084,9.298,,,,0.046,0.071,0.247,0.523,,,,302100001241013223,0000,0,11nn,AABC,,0.350966,30.559535,-0.296801,0.172,0.155,90.0,1237646505006924243,2,,3,J020214.28-001748.4,*,68987912960,1998.8727,3,23.106,0.677,22.003,0.135,21.533,0.147,20.57,0.097,19.717,0.199,,,,,,,,,,,0,,,,0.305515,30.55953,-0.29678,0.17,0.118,0.0,1237660785774494145,2,,3,J020214.28-001748.4,*,68987912448,2003.001,3,22.993,0.593,22.33,0.17,21.631,0.144,20.744,0.095,20.138,0.218,,,,,,,,,,,0,,,,0.040694
30.587691,-0.51119,20.5981,19.52792,18.963036,18.362194,17.929186,17.917034,17.790567,3.203264,1.6350648,1.0338496,2.6689143,-999.0,-999.0,999.0,TSPEC082718,??,J020221.04-003040.2,0.176,0.164,121.0,15.199,14.667,10.692,8.601,,,,0.036,0.063,0.071,0.271,,,,302100001241001816,0000,0,110n,AAAB,,0.380888,30.587648,-0.511207,0.176,0.075,90.0,1237646586077512265,2,,3,J020221.03-003040.3,*,68987912960,1998.8781,3,25.642,0.943,22.095,0.136,20.35,0.051,19.705,0.041,19.119,0.091,,,,,,,,,,,0,,,,0.166405,30.587683,-0.511239,0.269,0.159,90.0,1237666725178311171,2,,3,J020221.04-003040.4,,439873639153920,2004.8605,1,23.17,1.174,22.087,0.227,20.471,0.081,19.624,0.055,19.272,0.137,,,,,,,,,,,0,,,,0.396048
30.902394,0.69771,21.3897,20.034975,19.685446,18.994858,18.74491,19.061583,19.056417,3.231054,1.7042539,0.9405364,2.6447902,-999.0,-999.0,-999.0,NIRES092218,none,J020336.57+004151.7,0.38,0.35,119.0,16.194,15.787,11.808,8.699,,,,0.067,0.15,0.188,,,,,302100001241033450,0000,0,1nnn,ABBU,,0.087702,30.902391,0.697696,0.066,0.059,90.0,1237663505591042534,2,,3,J020336.57+004151.7,*,68987912448,2003.8065,3,24.218,0.947,22.81,0.178,21.535,0.088,20.821,0.08,20.264,0.165,,,,,,,,,,,0,,,,0.0505,30.902369,0.697693,0.083,0.079,90.0,1237666301620846980,2,,3,J020336.56+004151.6,*,68987912448,2004.7266,1,24.393,1.23,22.35,0.147,21.301,0.081,20.63,0.07,19.947,0.13,,,,,,,,,,,0,,,,0.023499
31.118018,0.487049,21.9574,20.379364,19.898903,19.585093,18.881916,18.236177,18.039913,3.2025964,2.0584962,1.0169867,3.0754828,-999.0,-999.0,-999.0,0,none,J020428.32+002913.3,0.201,0.186,126.0,15.397,14.418,11.324,8.173,,,,0.043,0.053,0.124,0.189,,,,317100001241040027,0000,0,011n,AABB,,0.815643,31.117833,0.487058,0.167,0.132,0.0,1237646506080927850,2,,6,J020428.27+002913.4,*,246361740153616,1998.8727,3,24.207,1.0,24.912,0.871,21.841,0.153,21.242,0.144,20.646,0.294,,,,,,,,,,,0,,,,0.668055,31.117796,0.487067,0.052,0.047,90.0,1237663239267549308,2,,3,J020428.27+002913.4,*,105622104314128,2003.7383,3,24.235,0.748,23.375,0.243,22.077,0.096,21.301,0.08,20.65,0.158,,,,,,,,,,,0,,,,0.043441
31.211775,0.078025,21.0828,20.213615,19.535616,18.97197,18.428946,18.410091,18.439005,3.0791833,1.5471838,1.1066703,2.653854,-999.0,-999.0,-999.0,Gemini18B,none,J020450.82+000440.8,0.262,0.239,118.0,15.677,15.327,12.752,8.921,,,,0.047,0.099,0.439,,,,,317100001241023647,0000,0,11nn,AACU,,0.141876,31.211847,0.078005,0.118,0.1,0.0,1237646505544122930,2,,3,J020450.84+000440.8,,68987912960,1998.8727,3,25.34,1.19,22.703,0.265,20.832,0.087,19.962,0.064,19.27,0.143,,,,,,,,,,,0,,,,0.268833,31.211847,0.078005,0.118,0.1,0.0,1237646505544122930,2,,3,J020450.84+000440.8,,68987912960,1998.8727,3,25.34,1.19,22.703,0.265,20.832,0.087,19.962,0.064,19.27,0.143,,,,,,,,,,,0,,,,0.393278
