,data,RA,DEC,G_mag,R_mag,J_mag,K_mag,redshift,class,U_mag,I_mag,Z_mag,ug,ur,ui,uz,uj,uk,uw1,uw2,gr,gi,gz,gk,gj,gw1,gw2,ri,rz,rj,rw1,rk,rw2,iz,ij,ik,iw1,iw2,zj,zk,zw1,zw2,jw1,jw2,jk,kw1,kw2,w1w2,class_cleaned
130,SpIES,337.364102,0.332162,23.7023,22.126,20.285515,18.564192,0.615,QSO,23.015,20.768,20.383,-0.6873000000000005,0.8889999999999993,2.247,2.6320000000000014,2.7294850000000004,4.450808000000002,5.207678000000001,5.424578,1.5762999999999998,2.9343000000000004,3.319300000000002,5.138108000000003,3.416785000000001,5.894978000000002,6.111878000000001,1.3580000000000005,1.743000000000002,1.840485000000001,4.318678000000002,3.5618080000000027,4.535578000000001,0.38500000000000156,0.4824850000000005,2.203808000000002,2.9606780000000015,3.1775780000000005,0.09748499999999893,1.8188080000000006,2.575678,2.792577999999999,2.478193000000001,2.695093,1.7213230000000017,0.7568699999999993,0.9737699999999982,0.21689999999999898,QSO
131,SpIES,337.918054,0.439999,22.9179,21.5276,19.536808,18.790472,-999.0,none,25.929,20.44,20.045,3.011099999999999,4.401399999999999,5.488999999999997,5.883999999999997,6.392191999999998,7.138527999999997,7.938675999999997,8.067926,1.3902999999999999,2.477899999999998,2.872899999999998,4.127427999999998,3.381091999999999,4.927575999999998,5.056826000000001,1.0875999999999983,1.482599999999998,1.990791999999999,3.5372759999999985,2.7371279999999985,3.666526000000001,0.3949999999999996,0.9031920000000007,1.649528,2.449676,2.5789260000000027,0.5081920000000011,1.2545280000000005,2.0546760000000006,2.183926000000003,1.5464839999999995,1.675734000000002,0.7463359999999994,0.8001480000000001,0.9293980000000026,0.12925000000000253,none
132,SpIES,338.122231,0.87122,24.5428,22.4393,19.513147,18.722,1.374,QSO,22.993,21.082,20.508,-1.5498000000000012,0.5536999999999992,1.9109999999999978,2.4849999999999994,3.4798529999999985,4.270999999999997,5.545313,6.084184999999998,2.1035000000000004,3.460799999999999,4.034800000000001,5.820799999999998,5.029653,7.095113000000001,7.633984999999999,1.3572999999999986,1.9313000000000002,2.9261529999999993,4.991613000000001,3.717299999999998,5.530484999999999,0.5740000000000016,1.5688530000000007,2.3599999999999994,3.6343130000000023,4.173185,0.9948529999999991,1.7859999999999978,3.0603130000000007,3.5991849999999985,2.0654600000000016,2.6043319999999994,0.7911469999999987,1.274313000000003,1.8131850000000007,0.5388719999999978,QSO
133,SpIES,338.222663,-0.89446,23.0978,21.7016,20.08417,18.798594,-999.0,none,22.644,20.747,20.394,-0.4538000000000011,0.9423999999999992,1.8969999999999985,2.25,2.559829999999998,3.845405999999997,3.7060599999999972,3.6444979999999987,1.3962000000000003,2.3507999999999996,2.703800000000001,4.299205999999998,3.013629999999999,4.159859999999998,4.098298,0.9545999999999992,1.3076000000000008,1.6174299999999988,2.763659999999998,2.9030059999999978,2.7020979999999994,0.35300000000000153,0.6628299999999996,1.9484059999999985,1.8090599999999988,1.7474980000000002,0.30982999999999805,1.595405999999997,1.4560599999999972,1.3944979999999987,1.1462299999999992,1.0846680000000006,1.285575999999999,-0.13934599999999975,-0.2009079999999983,-0.06156199999999856,none
134,SpIES,338.627219,0.099228,22.9573,21.2383,19.68024,18.551361,-999.0,none,25.104,20.345,19.901,2.146699999999999,3.8657000000000004,4.759,5.202999999999999,5.423759999999998,6.552638999999999,6.207974999999998,6.223983999999998,1.7190000000000012,2.612300000000001,3.0563000000000002,4.405939,3.2770599999999988,4.061274999999998,4.077283999999999,0.8933,1.337299999999999,1.5580599999999976,2.342274999999997,2.686938999999999,2.3582839999999976,0.44399999999999906,0.6647599999999976,1.7936389999999989,1.4489749999999972,1.4649839999999976,0.2207599999999985,1.3496389999999998,1.0049749999999982,1.0209839999999986,0.7842149999999997,0.800224,1.1288790000000013,-0.34466400000000164,-0.32865500000000125,0.016009000000000384,none
135,SpIES,338.734351,0.092002,23.0998,21.4567,19.856535,18.82419,-999.0,none,25.475,20.57,19.786,2.375200000000003,4.0183,4.905000000000001,5.689,5.6184650000000005,6.65081,6.739795000000001,6.752151000000001,1.643099999999997,2.529799999999998,3.313799999999997,4.275609999999997,3.2432649999999974,4.364594999999998,4.376950999999998,0.8867000000000012,1.6707,1.6001650000000005,2.721495000000001,2.63251,2.7338510000000014,0.7839999999999989,0.7134649999999993,1.7458099999999988,1.8347949999999997,1.8471510000000002,-0.07053499999999957,0.9618099999999998,1.0507950000000008,1.0631510000000013,1.1213300000000004,1.1336860000000009,1.0323449999999994,0.08898500000000098,0.10134100000000146,0.012356000000000478,none
136,SpIES,339.727108,-0.78014,23.318,21.6493,19.63393,18.777521,-999.0,weak-det,23.769,19.742,19.081,0.45099999999999696,2.119699999999998,4.0269999999999975,4.687999999999999,4.135069999999999,4.991478999999998,5.688587999999999,5.757821,1.6687000000000012,3.5760000000000005,4.237000000000002,4.540479000000001,3.684070000000002,5.237588000000002,5.306821000000003,1.9072999999999993,2.5683000000000007,2.0153700000000008,3.568888000000001,2.871779,3.6381210000000017,0.6610000000000014,0.10807000000000144,0.9644790000000008,1.6615880000000018,1.7308210000000024,-0.5529299999999999,0.3034789999999994,1.0005880000000005,1.069821000000001,1.5535180000000004,1.622751000000001,0.8564089999999993,0.6971090000000011,0.7663420000000016,0.06923300000000054,weak-det
137,SpIES,340.665951,-0.646571,23.4932,22.0036,19.875326,18.172308,0.61,NLAGN,25.027,21.464,21.42,1.5337999999999994,3.0234000000000023,3.5630000000000024,3.6069999999999993,5.151674,6.854692,7.814197,8.092970000000001,1.489600000000003,2.029200000000003,2.0732,5.320892000000001,3.6178740000000005,6.280397000000001,6.559170000000002,0.5396000000000001,0.583599999999997,2.1282739999999976,4.790796999999998,3.8312919999999977,5.069569999999999,0.04399999999999693,1.5886739999999975,3.2916919999999976,4.251196999999998,4.529969999999999,1.5446740000000005,3.2476920000000007,4.207197000000001,4.485970000000002,2.662523,2.9412960000000012,1.7030180000000001,0.959505,1.238278000000001,0.27877300000000105,NLAGN
138,SpIES,340.720904,0.891895,23.0533,21.509,20.008501,18.817123,-999.0,none,23.139,20.938,20.027,0.08569999999999922,1.629999999999999,2.2010000000000005,3.1119999999999983,3.1304990000000004,4.321877000000001,4.786383000000001,4.977111999999998,1.5442999999999998,2.1153000000000013,3.026299999999999,4.236177000000001,3.044799000000001,4.7006830000000015,4.891411999999999,0.5710000000000015,1.4819999999999993,1.5004990000000014,3.1563830000000017,2.6918770000000016,3.347111999999999,0.9109999999999978,0.9294989999999999,2.120877,2.585383,2.7761119999999977,0.01849900000000204,1.2098770000000023,1.6743830000000024,1.8651119999999999,1.6558840000000004,1.8466129999999978,1.1913780000000003,0.4645060000000001,0.6552349999999976,0.19072899999999748,none
139,SpIES,341.102021,0.637211,22.8212,21.7656,19.700924,18.680605,0,star,21.847,19.736,19.311,-0.9741999999999997,0.08140000000000214,2.1110000000000007,2.5360000000000014,2.1460760000000008,3.1663950000000014,2.7791040000000002,2.731472,1.0556000000000019,3.0852000000000004,3.510200000000001,4.140595000000001,3.1202760000000005,3.753304,3.705672,2.0295999999999985,2.4545999999999992,2.0646759999999986,2.697703999999998,3.0849949999999993,2.650071999999998,0.4250000000000007,0.03507600000000011,1.0553950000000007,0.6681039999999996,0.6204719999999995,-0.3899240000000006,0.630395,0.24310399999999888,0.19547199999999876,0.6330279999999995,0.5853959999999994,1.0203190000000006,-0.38729100000000116,-0.4349230000000013,-0.04763200000000012,star
140,SpIES,341.125798,0.542013,23.3099,21.7897,19.615976,18.8566,-999.0,none,23.609,20.715,20.252,0.2991000000000028,1.819300000000002,2.894000000000002,3.357000000000003,3.993024000000002,4.7524000000000015,5.781201000000003,6.499347,1.520199999999999,2.594899999999999,3.0579,4.453299999999999,3.693923999999999,5.482101,6.200246999999997,1.0747,1.537700000000001,2.173724,3.961901000000001,2.9330999999999996,4.680046999999998,0.46300000000000097,1.099024,1.8583999999999996,2.887201000000001,3.6053469999999983,0.636023999999999,1.3953999999999986,2.424201,3.1423469999999973,1.788177000000001,2.5063229999999983,0.7593759999999996,1.0288010000000014,1.7469469999999987,0.7181459999999973,none
141,SpIES,341.176757,0.232162,23.5527,21.8584,19.961582,18.726618,999.0,?,24.24,20.67,19.949,0.6872999999999969,2.381599999999999,3.5699999999999967,4.290999999999997,4.2784179999999985,5.513382,6.299375999999999,6.224490999999997,1.694300000000002,2.8827,3.6037,4.826082000000003,3.5911180000000016,5.612076000000002,5.537191,1.188399999999998,1.909399999999998,1.8968179999999997,3.917776,3.131782000000001,3.842890999999998,0.7210000000000001,0.7084180000000018,1.9433820000000033,2.729376000000002,2.654491,-0.012581999999998317,1.2223820000000032,2.008376000000002,1.933491,2.0209580000000003,1.9460729999999984,1.2349640000000015,0.7859939999999987,0.7111089999999969,-0.07488500000000187,?
142,SpIES,341.377824,0.013365,23.1277,21.7985,20.037848,18.781353,-999.0,none,24.907,21.248,20.59,1.7792999999999992,3.1084999999999994,3.658999999999999,4.317,4.869152,6.125647000000001,6.98855,7.0989,1.3292000000000002,1.8796999999999997,2.537700000000001,4.3463470000000015,3.0898520000000005,5.209250000000001,5.319600000000001,0.5504999999999995,1.2085000000000008,1.7606520000000003,3.8800500000000007,3.0171470000000014,3.990400000000001,0.6580000000000013,1.2101520000000008,2.466647000000002,3.329550000000001,3.4399000000000015,0.5521519999999995,1.8086470000000006,2.67155,2.7819000000000003,2.1193980000000003,2.2297480000000007,1.256495000000001,0.8629029999999993,0.9732529999999997,0.11035000000000039,none
143,SpIES,341.608581,0.802219,22.9831,21.2728,19.64929,18.640886,999.0,?,23.407,20.64,20.259,0.4238999999999997,2.1342,2.7669999999999995,3.1479999999999997,3.7577099999999994,4.766114000000002,4.474091000000001,4.555764,1.7103000000000002,2.3430999999999997,2.7241,4.342214000000002,3.3338099999999997,4.050191000000002,4.131864,0.6327999999999996,1.0137999999999998,1.6235099999999996,2.3398910000000015,2.631914000000002,2.421564,0.3810000000000002,0.99071,1.9991140000000023,1.707091000000002,1.7887640000000005,0.6097099999999998,1.618114000000002,1.3260910000000017,1.4077640000000002,0.7163810000000019,0.7980540000000005,1.0084040000000023,-0.29202300000000037,-0.2103500000000018,0.08167299999999855,?
144,SpIES,341.752861,0.727748,22.9215,21.1824,19.308329,18.34663,-999.0,none,23.58,20.324,19.607,0.6584999999999965,2.397599999999997,3.2559999999999967,3.972999999999999,4.271670999999998,5.233369999999997,4.923119999999997,4.890765999999999,1.7391000000000005,2.5975,3.3145000000000024,4.574870000000001,3.6131710000000012,4.264620000000001,4.232266000000003,0.8583999999999996,1.575400000000002,1.8740710000000007,2.52552,2.83577,2.493166000000002,0.7170000000000023,1.015671000000001,1.9773700000000005,1.6671200000000006,1.6347660000000026,0.2986709999999988,1.2603699999999982,0.9501199999999983,0.9177660000000003,0.6514489999999995,0.6190950000000015,0.9616989999999994,-0.3102499999999999,-0.3426039999999979,-0.032353999999997995,none
145,SpIES,342.02613,0.553038,24.4809,22.7865,19.783106,18.818525,0.88,QSO,24.815,20.988,21.118,0.33410000000000295,2.028500000000001,3.8270000000000017,3.6970000000000027,5.031894000000001,5.996475,7.475042000000002,7.5497070000000015,1.6943999999999981,3.492899999999999,3.3629,5.662374999999997,4.697793999999998,7.140941999999999,7.2156069999999985,1.7985000000000007,1.6685000000000016,3.003394,5.446542000000001,3.967974999999999,5.521207,-0.129999999999999,1.2048939999999995,2.1694749999999985,3.6480420000000002,3.7227069999999998,1.3348939999999985,2.2994749999999975,3.7780419999999992,3.8527069999999988,2.4431480000000008,2.5178130000000003,0.964580999999999,1.4785670000000017,1.5532320000000013,0.07466499999999954,QSO
146,SpIES,342.250113,-0.301218,23.9491,21.6459,19.870897,18.817608,-999.0,none,23.053,19.562,18.794,-0.8961000000000006,1.4070999999999998,3.4909999999999997,4.259,3.1821030000000015,4.235392000000001,4.0642700000000005,4.131457000000001,2.3032000000000004,4.3871,5.155100000000001,5.1314920000000015,4.078203000000002,4.960370000000001,5.027557000000002,2.0839,2.8519000000000005,1.7750030000000017,2.6571700000000007,2.828292000000001,2.7243570000000012,0.7680000000000007,-0.3088969999999982,0.7443920000000013,0.5732700000000008,0.6404570000000014,-1.0768969999999989,-0.023607999999999407,-0.19472999999999985,-0.1275429999999993,0.882166999999999,0.9493539999999996,1.0532889999999995,-0.17112200000000044,-0.10393499999999989,0.06718700000000055,none
147,SpIES,342.575151,-0.203512,22.4923,20.868,19.175581,18.219614,999.0,??,22.896,20.061,19.439,0.4037000000000006,2.0280000000000022,2.835000000000001,3.4570000000000007,3.7204189999999997,4.676386000000001,4.31353,4.264574,1.6243000000000016,2.4313000000000002,3.0533,4.272686,3.316718999999999,3.9098299999999995,3.860873999999999,0.8069999999999986,1.4289999999999985,1.6924189999999975,2.285529999999998,2.6483859999999986,2.2365739999999974,0.6219999999999999,0.8854189999999988,1.841386,1.4785299999999992,1.4295739999999988,0.26341899999999896,1.219386,0.8565299999999993,0.8075739999999989,0.5931110000000004,0.5441549999999999,0.9559670000000011,-0.36285600000000073,-0.4118120000000012,-0.048956000000000444,?
148,SpIES,342.702998,-0.471622,22.6612,21.377,19.73506,18.711393,999.0,?,24.176,20.236,19.85,1.5147999999999975,2.7989999999999995,3.9399999999999977,4.325999999999997,4.440939999999998,5.464606999999997,5.031241999999999,5.306111999999999,1.284200000000002,2.4252000000000002,2.8111999999999995,3.949807,2.92614,3.5164420000000014,3.7913120000000013,1.1409999999999982,1.5269999999999975,1.6419399999999982,2.2322419999999994,2.665606999999998,2.5071119999999993,0.38599999999999923,0.5009399999999999,1.5246069999999996,1.0912420000000012,1.366112000000001,0.11494000000000071,1.1386070000000004,0.7052420000000019,0.9801120000000019,0.5903020000000012,0.8651720000000012,1.0236669999999997,-0.43336499999999845,-0.1584949999999985,0.27486999999999995,?
149,SpIES,342.77568,-0.585953,23.2218,21.4543,19.675415,18.644983,-999.0,none,25.384,20.625,20.052,2.1621999999999986,3.9297000000000004,4.759,5.332000000000001,5.708584999999999,6.7390170000000005,6.624718999999999,6.624385,1.7675000000000018,2.5968000000000018,3.169800000000002,4.576817000000002,3.546385000000001,4.462519,4.462185000000002,0.8292999999999999,1.4023000000000003,1.778884999999999,2.6950189999999985,2.809317,2.6946849999999998,0.5730000000000004,0.949584999999999,1.9800170000000001,1.8657189999999986,1.8653849999999998,0.3765849999999986,1.4070169999999997,1.2927189999999982,1.2923849999999995,0.9161339999999996,0.9158000000000008,1.0304320000000011,-0.11429800000000157,-0.11463200000000029,-0.0003339999999987242,none
150,SpIES,342.80458,-0.765492,22.8015,21.309,19.41985,18.704971,-999.0,none,23.667,20.339,19.768,0.8655000000000008,2.3580000000000005,3.328000000000003,3.899000000000001,4.247150000000001,4.962029000000001,5.161572000000003,5.082060000000002,1.4924999999999997,2.462500000000002,3.0335,4.096529,3.3816500000000005,4.296072000000002,4.216560000000001,0.9700000000000024,1.5410000000000004,1.8891500000000008,2.8035720000000026,2.6040290000000006,2.7240600000000015,0.570999999999998,0.9191499999999984,1.6340289999999982,1.8335720000000002,1.754059999999999,0.3481500000000004,1.0630290000000002,1.2625720000000022,1.183060000000001,0.9144220000000018,0.8349100000000007,0.7148789999999998,0.19954300000000202,0.12003100000000089,-0.07951200000000114,none
151,SpIES,343.253882,0.103625,21.7819,20.8818,18.756773,17.888144,0.820,QSO,23.078,20.047,19.413,1.2960999999999991,2.196200000000001,3.030999999999999,3.664999999999999,4.321227,5.189855999999999,6.368382,6.702186999999999,0.9001000000000019,1.7348999999999997,2.3689,3.8937559999999998,3.0251270000000012,5.072282000000001,5.406086999999999,0.8347999999999978,1.468799999999998,2.1250269999999993,4.172181999999999,2.993655999999998,4.5059869999999975,0.6340000000000003,1.2902270000000016,2.158856,3.3373820000000016,3.6711869999999998,0.6562270000000012,1.5248559999999998,2.7033820000000013,3.0371869999999994,2.047155,2.380959999999998,0.8686289999999985,1.1785260000000015,1.5123309999999996,0.33380499999999813,QSO
152,SpIES,343.87507,-0.651789,22.9867,21.2927,19.713392,18.670637,999.0,?,23.642,20.507,19.856,0.6553000000000004,2.3492999999999995,3.134999999999998,3.785999999999998,3.9286080000000005,4.971363,4.7764929999999985,4.970082999999999,1.693999999999999,2.4796999999999976,3.1306999999999974,4.316063,3.273308,4.121192999999998,4.3147829999999985,0.7856999999999985,1.4366999999999983,1.579308000000001,2.427192999999999,2.6220630000000007,2.6207829999999994,0.6509999999999998,0.7936080000000025,1.8363630000000022,1.6414930000000005,1.835083000000001,0.14260800000000273,1.1853630000000024,0.9904930000000007,1.184083000000001,0.847884999999998,1.0414749999999984,1.0427549999999997,-0.19487000000000165,-0.0012800000000012801,0.19359000000000037,?
153,SpIES,344.166797,-0.887504,23.3758,21.4325,19.669353,18.797338,-999.0,none,24.29,21.002,20.288,0.9141999999999975,2.857499999999998,3.2880000000000003,4.001999999999999,4.620646999999998,5.492661999999999,5.006021999999998,5.012903999999999,1.9433000000000007,2.373800000000003,3.0878000000000014,4.578462000000002,3.7064470000000007,4.0918220000000005,4.0987040000000015,0.4305000000000021,1.1445000000000007,1.763147,2.148522,2.635162000000001,2.1554040000000008,0.7139999999999986,1.332646999999998,2.204661999999999,1.7180219999999977,1.7249039999999987,0.6186469999999993,1.4906620000000004,1.004021999999999,1.010904,0.3853749999999998,0.39225700000000074,0.8720150000000011,-0.4866400000000013,-0.47975800000000035,0.006882000000000943,none
154,SpIES,344.719053,0.3113,23.1365,21.7715,19.874706,18.649614,-999.0,none,22.577,20.313,20.554,-0.5594999999999999,0.8055000000000021,2.264000000000003,2.0230000000000032,2.702294000000002,3.927386000000002,3.6475320000000018,3.6877770000000005,1.365000000000002,2.823500000000003,2.582500000000003,4.486886000000002,3.261794000000002,4.207032000000002,4.247277,1.4585000000000008,1.2175000000000011,1.8967939999999999,2.8420319999999997,3.121886,2.8822769999999984,-0.24099999999999966,0.4382939999999991,1.6633859999999991,1.3835319999999989,1.4237769999999976,0.6792939999999987,1.9043859999999988,1.6245319999999985,1.6647769999999973,0.9452379999999998,0.9854829999999986,1.225092,-0.27985400000000027,-0.23960900000000152,0.040244999999998754,none
155,SpIES,345.143392,-0.271674,23.1933,22.0836,19.83673,18.325249,-999.0,none,26.26,21.011,20.418,3.066700000000001,4.176400000000001,5.249000000000002,5.842000000000002,6.423270000000002,7.934751000000002,9.16328,9.687380000000001,1.1097000000000001,2.1823000000000015,2.7753000000000014,4.868051000000001,3.3565700000000014,6.096579999999999,6.62068,1.0726000000000013,1.6656000000000013,2.2468700000000013,4.986879999999999,3.758351000000001,5.51098,0.593,1.17427,2.6857509999999998,3.914279999999998,4.438379999999999,0.58127,2.092751,3.321279999999998,3.8453799999999987,2.740009999999998,3.2641099999999987,1.5114809999999999,1.2285289999999982,1.7526289999999989,0.5241000000000007,none
156,SpIES,345.238302,0.052035,22.7111,22.5785,19.406677,18.01242,2,QSO?,23.906,21.666,20.969,1.1949000000000005,1.3275000000000006,2.2399999999999984,2.9369999999999976,4.499323,5.89358,6.857595,7.520865999999998,0.13260000000000005,1.045099999999998,1.742099999999997,4.6986799999999995,3.304423,5.662694999999999,6.3259659999999975,0.9124999999999979,1.609499999999997,3.171823,5.530094999999999,4.5660799999999995,6.1933659999999975,0.6969999999999992,2.259323000000002,3.6535800000000016,4.6175950000000014,5.280866,1.5623230000000028,2.9565800000000024,3.9205950000000023,4.583866,2.3582719999999995,3.0215429999999976,1.3942569999999996,0.9640149999999998,1.627285999999998,0.6632709999999982,QSO
157,SpIES,345.499072,0.240957,22.9114,21.6928,19.844791,18.746202,999.0,?,23.72,20.691,20.14,0.8085999999999984,2.0272000000000006,3.029,3.5799999999999983,3.875208999999998,4.973797999999999,4.76811,4.68365,1.2186000000000021,2.2204000000000015,2.7714,4.165198,3.0666089999999997,3.9595100000000016,3.8750500000000017,1.0017999999999994,1.5527999999999977,1.8480089999999976,2.7409099999999995,2.946597999999998,2.6564499999999995,0.5509999999999984,0.8462089999999982,1.9447979999999987,1.7391100000000002,1.6546500000000002,0.29520899999999983,1.3937980000000003,1.1881100000000018,1.1036500000000018,0.8929010000000019,0.808441000000002,1.0985890000000005,-0.20568799999999854,-0.2901479999999985,-0.08445999999999998,?
158,SpIES,345.558661,0.200782,23.4823,21.8817,19.798117,18.749569,999.0,?,24.107,20.931,20.474,0.6247000000000007,2.2253000000000007,3.1759999999999984,3.632999999999999,4.308882999999998,5.357430999999998,6.227408999999998,6.278870999999999,1.6006,2.5512999999999977,3.0082999999999984,4.732730999999998,3.6841829999999973,5.602708999999997,5.654170999999998,0.9506999999999977,1.4076999999999984,2.0835829999999973,4.002108999999997,3.1321309999999976,4.053570999999998,0.45700000000000074,1.1328829999999996,2.181431,3.0514089999999996,3.1028710000000004,0.6758829999999989,1.7244309999999992,2.594408999999999,2.6458709999999996,1.918526,1.9699880000000007,1.0485480000000003,0.8699779999999997,0.9214400000000005,0.051462000000000785,?
159,SpIES,345.877206,-0.365456,23.1977,21.3927,19.336523,18.465664,-999.0,none,22.587,20.529,20.104,-0.6107000000000014,1.1942999999999984,2.058,2.4830000000000005,3.250477,4.1213359999999994,4.682431999999999,4.606396,1.8049999999999997,2.668700000000001,3.093700000000002,4.732036000000001,3.8611770000000014,5.293132,5.2170960000000015,0.8637000000000015,1.2887000000000022,2.0561770000000017,3.4881320000000002,2.927036000000001,3.412096000000002,0.4250000000000007,1.1924770000000002,2.0633359999999996,2.6244319999999988,2.5483960000000003,0.7674769999999995,1.638335999999999,2.199431999999998,2.1233959999999996,1.4319549999999985,1.355919,0.8708589999999994,0.5610959999999992,0.4850600000000007,-0.07603599999999844,none
160,SpIES,346.267203,0.83684,22.6179,21.0459,19.357265,18.364195,-999.0,none,23.476,20.329,19.745,0.8581000000000003,2.4300999999999995,3.1469999999999985,3.730999999999998,4.118734999999997,5.111805,5.242152999999998,5.4023949999999985,1.5719999999999992,2.288899999999998,2.872899999999998,4.253705,3.260634999999997,4.384052999999998,4.544294999999998,0.716899999999999,1.3008999999999986,1.6886349999999979,2.812052999999999,2.681705000000001,2.972294999999999,0.5839999999999996,0.9717349999999989,1.964805000000002,2.095153,2.255395,0.3877349999999993,1.3808050000000023,1.5111530000000002,1.6713950000000004,1.123418000000001,1.2836600000000011,0.993070000000003,0.1303479999999979,0.2905899999999981,0.16024200000000022,none
161,SpIES,346.464358,-0.379123,23.218,21.5843,19.71894,18.738487,-999.0,none,25.233,20.868,20.008,2.0150000000000006,3.6487000000000016,4.365000000000002,5.225000000000001,5.514060000000001,6.494513000000001,6.3100190000000005,6.279724000000002,1.633700000000001,2.3500000000000014,3.210000000000001,4.479513000000001,3.49906,4.295019,4.264724000000001,0.7163000000000004,1.5762999999999998,1.865359999999999,2.661318999999999,2.8458129999999997,2.631024,0.8599999999999994,1.1490599999999986,2.1295129999999993,1.9450189999999985,1.9147239999999996,0.2890599999999992,1.269513,1.085018999999999,1.0547240000000002,0.7959589999999999,0.765664000000001,0.9804530000000007,-0.18449400000000082,-0.21478899999999967,-0.03029499999999885,none
162,SpIES,346.640796,-0.330716,22.8103,21.3927,19.823763,18.672869,-999.0,none,24.715,20.632,19.904,1.9046999999999983,3.3222999999999985,4.082999999999998,4.811,4.891237,6.042131000000001,6.199998999999998,6.132504999999998,1.4176000000000002,2.1783,2.9063000000000017,4.137431000000003,2.986537000000002,4.295299,4.227805,0.7606999999999999,1.4887000000000015,1.5689370000000018,2.877699,2.7198310000000028,2.810205,0.7280000000000015,0.8082370000000019,1.9591310000000028,2.116999,2.049505,0.08023700000000034,1.2311310000000013,1.3889989999999983,1.3215049999999984,1.308761999999998,1.241267999999998,1.150894000000001,0.157867999999997,0.09037399999999707,-0.06749399999999994,none
163,SpIES,346.781018,-0.37696,22.9015,21.4061,19.835749,18.801311,-999.0,none,22.287,20.64,19.84,-0.6144999999999996,0.8809000000000005,1.6469999999999985,2.446999999999999,2.451250999999999,3.4856890000000007,3.25647,3.3531489999999984,1.4954,2.261499999999998,3.0614999999999988,4.100189,3.065750999999999,3.87097,3.967648999999998,0.766099999999998,1.5660999999999987,1.5703509999999987,2.3755699999999997,2.6047890000000002,2.472248999999998,0.8000000000000007,0.8042510000000007,1.8386890000000022,1.6094700000000017,1.706149,0.004251000000000005,1.0386890000000015,0.809470000000001,0.9061489999999992,0.805219000000001,0.9018979999999992,1.0344380000000015,-0.2292190000000005,-0.13254000000000232,0.09667899999999818,none
164,SpIES,346.795592,0.822922,23.7588,21.8108,20.15876,18.586742,-999.0,??,23.794,20.837,20.175,0.035199999999999676,1.9832,2.9570000000000007,3.6189999999999998,3.6352399999999996,5.2072579999999995,5.177040999999999,5.135211000000002,1.9480000000000004,2.921800000000001,3.5838,5.172058,3.60004,5.141840999999999,5.100011000000002,0.9738000000000007,1.6357999999999997,1.6520399999999995,3.193840999999999,3.2240579999999994,3.1520110000000017,0.661999999999999,0.6782399999999988,2.2502579999999988,2.2200409999999984,2.178211000000001,0.01623999999999981,1.5882579999999997,1.5580409999999993,1.516211000000002,1.5418009999999995,1.4999710000000022,1.572018,-0.030217000000000382,-0.07204699999999775,-0.04182999999999737,?
165,SpIES,347.132696,-0.311894,22.3634,20.7532,19.131529,18.049341,999.0,??,23.103,20.101,19.494,0.7396000000000029,2.349800000000002,3.0020000000000024,3.6090000000000018,3.971471000000001,5.053659000000003,5.0964670000000005,5.124357,1.610199999999999,2.2623999999999995,2.869399999999999,4.314059,3.231870999999998,4.356866999999998,4.384756999999997,0.6522000000000006,1.2591999999999999,1.6216709999999992,2.7466669999999986,2.7038590000000013,2.774556999999998,0.6069999999999993,0.9694709999999986,2.051659000000001,2.094466999999998,2.1223569999999974,0.3624709999999993,1.4446590000000015,1.4874669999999988,1.515356999999998,1.1249959999999994,1.1528859999999987,1.0821880000000021,0.04280799999999729,0.0706979999999966,0.027889999999999304,?
166,SpIES,347.719619,-0.636674,22.7125,21.4982,19.782381,18.881065,-999.0,none,26.145,20.66,20.361,3.432500000000001,4.646799999999999,5.484999999999999,5.783999999999999,6.362618999999999,7.263935,6.517557,6.551113000000001,1.214299999999998,2.0524999999999984,2.351499999999998,3.831434999999999,2.9301189999999977,3.085056999999999,3.118613,0.8382000000000005,1.1372,1.7158189999999998,1.8707570000000011,2.617135000000001,1.904313000000002,0.2989999999999995,0.8776189999999993,1.7789350000000006,1.0325570000000006,1.0661130000000014,0.5786189999999998,1.479935000000001,0.7335570000000011,0.7671130000000019,0.15493800000000135,0.18849400000000216,0.9013160000000013,-0.746378,-0.7128219999999992,0.03355600000000081,none
167,SpIES,348.56916,0.103881,22.9303,22.8443,19.860361,18.223532,-999.0,?,23.27,21.572,20.974,0.33970000000000056,0.4256999999999991,1.6980000000000004,2.2959999999999994,3.4096389999999985,5.046468000000001,6.375655999999999,6.874158000000001,0.08599999999999852,1.3582999999999998,1.9562999999999988,4.706768,3.069938999999998,6.035955999999999,6.534458000000001,1.2723000000000013,1.8703000000000003,2.9839389999999995,5.949956,4.620768000000002,6.448458000000002,0.597999999999999,1.7116389999999981,3.3484680000000004,4.677655999999999,5.176158000000001,1.1136389999999992,2.7504680000000015,4.079656,4.578158000000002,2.966017000000001,3.464519000000003,1.6368290000000023,1.3291879999999985,1.8276900000000005,0.498502000000002,?
