,petroR50_g,petroR50_r
175,329.644445759213,0.11697810222078552
176,330.21610536216656,1.1406885564531444
177,332.4796698026075,1.2072012683215227
178,336.02999447844445,0.364262192829627
179,336.40922889423376,-0.9366438738041017
180,337.66568650577733,0.9455757729282717
181,338.69588986019136,-0.11263103944706818
182,340.61113962512394,1.1952810802363807
183,340.61499411833563,-0.7198240723356636
184,341.58736053953675,-0.2956387781064549
185,343.3874130828892,-0.4118885762088661
186,345.6297552399985,0.029928521581691143
187,346.7656642891081,1.2197788605454012
188,348.098837260616,-0.08698335005239166
189,349.6940264574801,0.8571998827541875
190,353.1346549429001,0.47251536291500484
191,354.095060476006,-0.4475761585022077
192,354.8240047058554,-0.24964929343971443
193,357.62810113175925,-0.9791226312974836
