,data,RA,DEC,G_mag,R_mag,J_mag,K_mag,redshift,class,U_mag,I_mag,Z_mag,ug,ur,ui,uz,uj,uk,uw1,uw2,gr,gi,gz,gk,gw1,gw2,ri,rz,rw1,rw2,iz,ij,ik,iw1,iw2,zj,zk,zw1,zw2,jw1,jw2,kw1,kw2,w1w2,class_cleaned
86,SpIES,32.081195,0.882708,22.9257,21.3742,19.66052,18.679695,2.055,QSO?,23.157,20.623,20.184,0.23130000000000095,1.7828000000000017,2.533999999999999,2.972999999999999,3.4964799999999983,4.477305000000001,5.342580000000002,5.293585,1.5515000000000008,2.302699999999998,2.741699999999998,4.246005,5.111280000000001,5.062284999999999,0.7511999999999972,1.1901999999999973,3.55978,3.5107849999999985,0.43900000000000006,0.9624799999999993,1.9433050000000023,2.8085800000000027,2.7595850000000013,0.5234799999999993,1.5043050000000022,2.3695800000000027,2.3205850000000012,1.8461000000000034,1.797105000000002,0.8652750000000005,0.816279999999999,-0.048995000000001454,QSO
87,SpIES,32.376839,0.400078,23.0074,21.3728,19.523605,18.196886,999.0,??,23.821,20.463,20.193,0.813600000000001,2.4482,3.3580000000000005,3.628,4.297395000000002,5.624114000000002,6.685570000000002,7.158301000000002,1.634599999999999,2.5443999999999996,2.814399999999999,4.810514000000001,5.871970000000001,6.344701000000001,0.9098000000000006,1.1798000000000002,4.237370000000002,4.710101000000002,0.2699999999999996,0.9393950000000011,2.2661140000000017,3.3275700000000015,3.800301000000001,0.6693950000000015,1.9961140000000022,3.057570000000002,3.5303010000000015,2.3881750000000004,2.860906,1.0614559999999997,1.5341869999999993,0.47273099999999957,?
88,SpIES,32.709594,0.160076,23.5632,22.3757,20.576773,18.546062,0.59,QSO/AGN,24.245,21.197,20.652,0.6818000000000026,1.8693000000000026,3.048000000000002,3.593,3.6682270000000017,5.698938000000002,7.184028000000001,7.549403000000002,1.1875,2.366199999999999,2.9111999999999973,5.017137999999999,6.502227999999999,6.867602999999999,1.1786999999999992,1.7236999999999973,5.314727999999999,5.680102999999999,0.5449999999999982,0.6202269999999999,2.650938,4.136028,4.501403,0.07522700000000171,2.105938000000002,3.5910280000000014,3.9564030000000017,3.5158009999999997,3.881176,1.4850899999999996,1.8504649999999998,0.3653750000000002,QSO/AGN
89,SpIES,34.108773,-0.217088,22.4859,21.6544,19.642962,18.694187,999.0,?,24.569,20.74,20.134,2.083099999999998,2.9146,3.8290000000000006,4.434999999999999,4.926037999999998,5.874813,6.433692999999998,6.843,0.8315000000000019,1.7459000000000024,2.3519000000000005,3.7917130000000014,4.350593,4.759900000000002,0.9144000000000005,1.5203999999999986,3.519092999999998,3.9284,0.6059999999999981,1.0970379999999977,2.045812999999999,2.6046929999999975,3.0139999999999993,0.49103799999999964,1.439813000000001,1.9986929999999994,2.4080000000000013,1.5076549999999997,1.9169620000000016,0.5588799999999985,0.9681870000000004,0.40930700000000186,?
90,SpIES,34.286328,0.324853,23.3835,21.6818,19.951826,18.865675,-999.0,none,24.209,21.055,20.631,0.8254999999999981,2.5272000000000006,3.154,3.5779999999999994,4.257173999999999,5.343325,5.435358000000001,5.402674000000001,1.7017000000000024,2.328500000000002,2.7525000000000013,4.517825000000002,4.609858000000003,4.577174000000003,0.6267999999999994,1.0507999999999988,2.9081580000000002,2.8754740000000005,0.4239999999999995,1.1031739999999992,2.189325,2.281358000000001,2.248674000000001,0.6791739999999997,1.7653250000000007,1.8573580000000014,1.8246740000000017,1.1781840000000017,1.145500000000002,0.0920330000000007,0.059349000000000984,-0.03268399999999971,none
91,SpIES,34.556609,0.224111,22.4433,20.9345,19.42382,18.112679,2.181,QSO,24.07,20.293,19.829,1.6266999999999996,3.1355000000000004,3.777000000000001,4.241,4.646180000000001,5.957321,5.7139929999999985,5.774540000000002,1.5088000000000008,2.1503000000000014,2.6143,4.330621000000001,4.087292999999999,4.147840000000002,0.6415000000000006,1.1054999999999993,2.578492999999998,2.6390400000000014,0.46399999999999864,0.8691800000000001,2.1803209999999993,1.9369929999999975,1.9975400000000008,0.40518000000000143,1.7163210000000007,1.4729929999999989,1.5335400000000021,1.0678129999999975,1.1283600000000007,-0.24332800000000177,-0.18278099999999853,0.06054700000000324,QSO
92,SpIES,34.594661,0.427371,22.0105,21.4954,19.616907,18.607805,999.0,?,23.377,19.536,19.372,1.3664999999999985,1.8815999999999988,3.8409999999999975,4.004999999999999,3.7600929999999977,4.769195,4.296934999999998,4.239179,0.5151000000000003,2.474499999999999,2.6385000000000005,3.4026950000000014,2.9304349999999992,2.8726790000000015,1.9593999999999987,2.1234,2.415334999999999,2.357579000000001,0.16400000000000148,-0.08090699999999984,0.9281950000000023,0.4559350000000002,0.3981790000000025,-0.24490700000000132,0.7641950000000008,0.2919349999999987,0.23417900000000103,0.536842,0.47908600000000234,-0.4722600000000021,-0.5300159999999998,-0.0577559999999977,?
93,SpIES,34.63595,0.863371,22.9512,21.3784,19.680748,18.73362,999.0,?,24.256,20.589,20.941,1.3048000000000002,2.877600000000001,3.6670000000000016,3.3150000000000013,4.575251999999999,5.522380000000002,5.637248,5.540144999999999,1.5728000000000009,2.3622000000000014,2.010200000000001,4.217580000000002,4.332447999999999,4.235344999999999,0.7894000000000005,0.43740000000000023,2.7596479999999985,2.662544999999998,-0.3520000000000003,0.9082519999999974,1.8553800000000003,1.970247999999998,1.8731449999999974,1.2602519999999977,2.2073800000000006,2.3222479999999983,2.2251449999999977,1.0619960000000006,0.964893,0.11486799999999775,0.017764999999997144,-0.0971030000000006,?
94,SpIES,34.84994,0.158836,23.3084,21.7237,20.20349,18.886705,-999.0,none,25.308,20.525,21.428,1.999600000000001,3.584299999999999,4.783000000000001,3.879999999999999,5.104510000000001,6.421295000000001,7.160689999999999,7.098167,1.584699999999998,2.7834000000000003,1.880399999999998,4.421695,5.161089999999998,5.098566999999999,1.1987000000000023,0.2957000000000001,3.57639,3.513867000000001,-0.9030000000000022,0.32150999999999996,1.6382949999999994,2.3776899999999976,2.315166999999999,1.2245100000000022,2.5412950000000016,3.28069,3.218167000000001,2.0561799999999977,1.993656999999999,0.7393949999999982,0.6768719999999995,-0.06252299999999877,none
95,SpIES,35.070684,-0.488135,22.9192,21.5821,20.02377,18.86577,-999.0,none,25.631,21.222,20.448,2.7118,4.0489,4.408999999999999,5.183,5.607230000000001,6.765229999999999,6.421168999999999,6.5276,1.3370999999999995,1.6971999999999987,2.4711999999999996,4.053429999999999,3.709368999999999,3.8157999999999994,0.3600999999999992,1.1341,2.3722689999999993,2.4787,0.7740000000000009,1.1982300000000023,2.35623,2.012169,2.1186000000000007,0.42423000000000144,1.5822299999999991,1.2381689999999992,1.3445999999999998,0.8139389999999977,0.9203699999999984,-0.34406099999999995,-0.23762999999999934,0.10643100000000061,none
96,SpIES,35.102224,0.333267,24.1987,23.1083,19.858755,18.855892,2.26,QSO,23.398,21.678,22.058,-0.8006999999999991,0.28969999999999985,1.7199999999999989,1.3399999999999999,3.539245000000001,4.542107999999999,4.8376149999999996,5.261132,1.090399999999999,2.520699999999998,2.140699999999999,5.342807999999998,5.638314999999999,6.061831999999999,1.430299999999999,1.0503,4.547915,4.971432,-0.379999999999999,1.8192450000000022,2.822108,3.1176150000000007,3.541132000000001,2.1992450000000012,3.202107999999999,3.4976149999999997,3.921132,1.2983699999999985,1.7218869999999988,0.29550700000000063,0.719024000000001,0.42351700000000037,QSO
97,SpIES,35.219887,0.208818,22.6398,21.2897,19.590958,18.388466,-999.0,none,23.175,20.932,21.105,0.5351999999999997,1.8853000000000009,2.243000000000002,2.0700000000000003,3.584042,4.786534,6.000623000000001,6.312386,1.3501000000000012,1.7078000000000024,1.5348000000000006,4.251334,5.465423000000001,5.777186,0.35770000000000124,0.18469999999999942,4.115323,4.427085999999999,-0.17300000000000182,1.341041999999998,2.5435339999999975,3.757622999999999,4.069385999999998,1.5140419999999999,2.7165339999999993,3.9306230000000006,4.242386,2.4165810000000008,2.728344,1.2140890000000013,1.5258520000000004,0.3117629999999991,none
98,SpIES,35.720663,-0.731214,22.366,21.4493,19.633734,18.819748,-999.0,none,25.135,20.464,19.791,2.769000000000002,3.6857000000000006,4.671000000000003,5.344000000000001,5.501266000000001,6.315252000000001,7.276119000000001,7.474273,0.9166999999999987,1.902000000000001,2.5749999999999993,3.546251999999999,4.507118999999999,4.705272999999998,0.9853000000000023,1.6583000000000006,3.5904190000000007,3.7885729999999995,0.6729999999999983,0.8302659999999982,1.644251999999998,2.6051189999999984,2.8032729999999972,0.1572659999999999,0.9712519999999998,1.9321190000000001,2.130272999999999,1.7748530000000002,1.973006999999999,0.9608670000000004,1.1590209999999992,0.19815399999999883,none
99,SpIES,331.615018,0.558962,22.9048,21.2536,19.728151,18.629257,999.0,??,23.12,20.262,19.649,0.2151999999999994,1.8664000000000023,2.8580000000000005,3.471,3.3918490000000006,4.490743000000002,4.985303000000002,4.901961,1.6512000000000029,2.642800000000001,3.2558000000000007,4.2755430000000025,4.770103000000002,4.686761000000001,0.9915999999999983,1.6045999999999978,3.1189029999999995,3.0355609999999977,0.6129999999999995,0.533849,1.6327430000000014,2.1273030000000013,2.0439609999999995,-0.07915099999999953,1.0197430000000018,1.5143030000000017,1.430961,1.5934540000000013,1.5101119999999995,0.4945599999999999,0.4112179999999981,-0.0833420000000018,?
100,SpIES,332.191551,0.628653,22.9371,20.9344,19.254114,18.251202,999.0,??,25.266,20.029,19.325,2.3288999999999973,4.331599999999998,5.236999999999998,5.940999999999999,6.011885999999997,7.014797999999999,6.803557999999999,6.782520999999999,2.002700000000001,2.908100000000001,3.6121000000000016,4.685898000000002,4.474658000000002,4.453621000000002,0.9054000000000002,1.6094000000000008,2.4719580000000008,2.450921000000001,0.7040000000000006,0.7748859999999986,1.7777980000000007,1.5665580000000006,1.5455210000000008,0.070885999999998,1.073798,0.8625579999999999,0.8415210000000002,0.7916720000000019,0.7706350000000022,-0.2112400000000001,-0.23227699999999984,-0.02103699999999975,?
101,SpIES,332.503395,0.196373,23.4526,21.524,19.823439,18.72413,999.0,??,26.14,20.631,19.7,2.6874000000000002,4.616,5.509,6.440000000000001,6.316561,7.415870000000002,7.187574999999999,7.088393,1.9285999999999994,2.8216,3.752600000000001,4.7284700000000015,4.500174999999999,4.400993,0.8930000000000007,1.8240000000000016,2.5715749999999993,2.4723930000000003,0.9310000000000009,0.8075609999999998,1.9068700000000014,1.6785749999999986,1.5793929999999996,-0.12343900000000119,0.9758700000000005,0.7475749999999977,0.6483929999999987,0.8710139999999988,0.7718319999999999,-0.2282950000000028,-0.3274770000000018,-0.099181999999999,?
102,SpIES,332.653255,-0.954729,22.1284,20.4083,18.615494,17.727022,999.0,??,25.957,19.387,18.723,3.8286000000000016,5.5487,6.57,7.234000000000002,7.341505999999999,8.229978,8.776614000000002,9.039787,1.7200999999999986,2.7413999999999987,3.4054,4.401377999999998,4.948014000000001,5.211186999999999,1.0213,1.6853000000000016,3.227914000000002,3.4910870000000003,0.6640000000000015,0.7715059999999987,1.6599779999999988,2.206614000000002,2.469787,0.10750599999999721,0.9959779999999974,1.5426140000000004,1.8057869999999987,1.4351080000000032,1.6982810000000015,0.546636000000003,0.8098090000000013,0.2631729999999983,?
103,SpIES,332.876055,-0.831608,22.2006,21.1637,19.185528,18.322132,-999.0,none,22.835,19.86,19.307,0.6343999999999994,1.6713000000000022,2.9750000000000014,3.5280000000000022,3.6494719999999994,4.512868000000001,4.3111,4.335362,1.0369000000000028,2.340600000000002,2.893600000000003,3.8784680000000016,3.6767000000000003,3.7009620000000005,1.3036999999999992,1.8567,2.6397999999999975,2.6640619999999977,0.5530000000000008,0.674471999999998,1.5378679999999996,1.3360999999999983,1.3603619999999985,0.12147199999999714,0.9848679999999987,0.7830999999999975,0.8073619999999977,0.6616280000000003,0.6858900000000006,-0.20176800000000128,-0.17750600000000105,0.024262000000000228,none
104,SpIES,333.105529,-0.318854,23.2905,21.5276,19.958334,18.779768,999.0,??,24.077,20.73,20.054,0.7865000000000002,2.549400000000002,3.3470000000000013,4.023000000000003,4.118666000000001,5.297232000000001,5.166554000000001,5.250890000000002,1.762900000000002,2.560500000000001,3.236500000000003,4.510732000000001,4.380054000000001,4.464390000000002,0.7975999999999992,1.4736000000000011,2.6171539999999993,2.7014899999999997,0.6760000000000019,0.7716659999999997,1.9502319999999997,1.8195540000000001,1.9038900000000005,0.09566599999999781,1.2742319999999978,1.1435539999999982,1.2278899999999986,1.0478880000000004,1.1322240000000008,-0.13067799999999963,-0.04634199999999922,0.08433600000000041,?
105,SpIES,333.228031,-0.83131,22.3034,22.9673,19.577742,18.63762,-999.0,weak-det,23.613,20.216,19.649,1.3095999999999997,0.6456999999999979,3.3969999999999985,3.9639999999999986,4.035257999999999,4.975380000000001,4.804919999999999,4.757418999999999,-0.6639000000000017,2.087399999999999,2.654399999999999,3.6657800000000016,3.4953199999999995,3.447818999999999,2.7513000000000005,3.3183000000000007,4.159220000000001,4.111719000000001,0.5670000000000002,0.6382580000000004,1.5783800000000028,1.4079200000000007,1.3604190000000003,0.07125800000000027,1.0113800000000026,0.8409200000000006,0.7934190000000001,0.7696620000000003,0.7221609999999998,-0.17046000000000205,-0.2179610000000025,-0.04750100000000046,weak-det
106,SpIES,333.230272,0.018944,23.321,22.5719,20.233511,18.842813,1.522,QSO,22.372,21.326,21.055,-0.9490000000000016,-0.19989999999999952,1.0459999999999994,1.3170000000000002,2.138489,3.5291870000000003,4.8049800000000005,5.557259999999999,0.7491000000000021,1.995000000000001,2.266000000000002,4.478187000000002,5.753980000000002,6.506260000000001,1.245899999999999,1.5168999999999997,5.00488,5.757159999999999,0.2710000000000008,1.0924890000000005,2.483187000000001,3.758980000000001,4.51126,0.8214889999999997,2.212187,3.4879800000000003,4.240259999999999,2.6664910000000006,3.4187709999999996,1.2757930000000002,2.028072999999999,0.752279999999999,QSO
107,SpIES,333.638342,-0.565531,23.0674,21.4581,19.703657,18.550323,-999.0,??,24.636,20.807,20.303,1.5686,3.1778999999999975,3.8290000000000006,4.332999999999998,4.9323429999999995,6.0856770000000004,6.1551459999999985,6.144321999999999,1.6092999999999975,2.2604000000000006,2.7643999999999984,4.5170770000000005,4.5865459999999985,4.575721999999999,0.6511000000000031,1.155100000000001,2.977246000000001,2.9664220000000014,0.5039999999999978,1.1033429999999989,2.256677,2.326145999999998,2.3153219999999983,0.5993430000000011,1.752677000000002,1.822146,1.8113220000000005,1.222802999999999,1.2119789999999995,0.069468999999998,0.058644999999998504,-0.0108239999999995,?
108,SpIES,333.658589,0.819154,22.4646,21.082,19.31235,17.994434,999.0,??,25.573,20.293,19.686,3.1083999999999996,4.491,5.280000000000001,5.8870000000000005,6.260650000000002,7.578566000000002,7.428518,7.5319959999999995,1.3826,2.1716000000000015,2.778600000000001,4.4701660000000025,4.320118000000001,4.423596,0.7890000000000015,1.3960000000000008,2.9375180000000007,3.040996,0.6069999999999993,0.9806500000000007,2.298566000000001,2.1485179999999993,2.2519959999999983,0.37365000000000137,1.6915660000000017,1.541518,1.644995999999999,1.1678679999999986,1.2713459999999976,-0.15004800000000174,-0.046570000000002665,0.10347799999999907,?
109,SpIES,333.945337,-1.02256,23.2509,21.4481,19.943037,18.72312,-999.0,none,25.266,20.98,20.317,2.015099999999997,3.817899999999998,4.285999999999998,4.948999999999998,5.322962999999998,6.542879999999997,6.500641999999999,6.618023999999998,1.8028000000000013,2.270900000000001,2.9339000000000013,4.52778,4.485542000000002,4.602924000000002,0.46809999999999974,1.1311,2.682742000000001,2.8001240000000003,0.6630000000000003,1.036963,2.256879999999999,2.2146420000000013,2.3320240000000005,0.3739629999999998,1.5938799999999986,1.551642000000001,1.6690240000000003,1.1776790000000013,1.2950610000000005,-0.042237999999997555,0.07514400000000165,0.11738199999999921,none
110,SpIES,334.081553,-0.819172,23.3471,21.4086,19.533133,18.320763,-999.0,none,24.489,20.85,20.347,1.1418999999999997,3.080400000000001,3.6389999999999993,4.1419999999999995,4.955867000000001,6.168237000000001,6.247554000000001,6.167835,1.9385000000000012,2.4970999999999997,3.0000999999999998,5.026337000000002,5.105654000000001,5.0259350000000005,0.5585999999999984,1.0615999999999985,3.167154,3.0874349999999993,0.5030000000000001,1.316867000000002,2.529237000000002,2.6085540000000016,2.528835000000001,0.8138670000000019,2.026237000000002,2.1055540000000015,2.0258350000000007,1.2916869999999996,1.2119679999999988,0.07931699999999964,-0.0004020000000011237,-0.07971900000000076,none
111,SpIES,334.28234,0.156884,22.9335,21.0136,19.458551,18.305244,-999.0,none,24.097,20.174,19.448,1.1635000000000026,3.083400000000001,3.923000000000002,4.649000000000001,4.638449000000001,5.791756000000003,5.8005700000000004,5.724478000000001,1.9198999999999984,2.759499999999999,3.4854999999999983,4.628256,4.637069999999998,4.560977999999999,0.8396000000000008,1.5655999999999999,2.7171699999999994,2.6410780000000003,0.7259999999999991,0.7154489999999996,1.8687560000000012,1.8775699999999986,1.8014779999999995,-0.010550999999999533,1.142756000000002,1.1515699999999995,1.0754780000000004,1.162120999999999,1.086029,0.008813999999997435,-0.06727800000000173,-0.07609199999999916,none
112,SpIES,334.521698,-0.53523,22.8613,21.1197,19.534903,18.430433,-999.0,??,23.367,20.443,19.712,0.5057000000000009,2.247299999999999,2.9239999999999995,3.655000000000001,3.832097000000001,4.936567,4.526458000000002,4.498430000000003,1.7415999999999983,2.4182999999999986,3.1493,4.430866999999999,4.020758000000001,3.9927300000000017,0.6767000000000003,1.407700000000002,2.2791580000000025,2.2511300000000034,0.7310000000000016,0.9080970000000015,2.0125670000000007,1.6024580000000022,1.574430000000003,0.17709699999999984,1.281566999999999,0.8714580000000005,0.8434300000000015,0.6943610000000007,0.6663330000000016,-0.4101089999999985,-0.43813699999999756,-0.028027999999999054,?
113,SpIES,334.641713,-0.528298,22.6182,21.5453,19.909595,18.715322,-999.0,QSO?,22.442,19.901,19.397,-0.17620000000000147,0.8966999999999992,2.5410000000000004,3.0450000000000017,2.5324050000000007,3.7266779999999997,4.451640000000001,4.658100000000001,1.0729000000000006,2.717200000000002,3.221200000000003,3.902878000000001,4.627840000000003,4.8343000000000025,1.6443000000000012,2.1483000000000025,3.554940000000002,3.761400000000002,0.5040000000000013,-0.008594999999999686,1.1856779999999993,1.9106400000000008,2.1171000000000006,-0.512595000000001,0.681677999999998,1.4066399999999994,1.6130999999999993,1.9192350000000005,2.1256950000000003,0.7249620000000014,0.9314220000000013,0.20645999999999987,QSO
114,SpIES,334.868825,0.955402,22.6611,21.0888,19.292482,18.172895,999.0,??,22.675,20.527,19.934,0.01389999999999958,1.5862000000000016,2.1479999999999997,2.7409999999999997,3.382518000000001,4.502105,4.2405560000000015,4.362760999999999,1.572300000000002,2.1341,2.7271,4.488205000000001,4.226656000000002,4.348860999999999,0.5617999999999981,1.154799999999998,2.654356,2.7765609999999974,0.593,1.2345180000000013,2.3541050000000006,2.092556000000002,2.2147609999999993,0.6415180000000014,1.7611050000000006,1.4995560000000019,1.6217609999999993,0.8580380000000005,0.980242999999998,-0.2615489999999987,-0.13934400000000124,0.12220499999999745,?
115,SpIES,334.879775,0.441681,22.5225,20.9277,19.205976,18.257269,999.0,??,25.407,20.23,19.525,2.884499999999999,4.4792999999999985,5.177,5.8820000000000014,6.201024,7.149730999999999,6.862031999999999,6.987254,1.5947999999999993,2.2925000000000004,2.9975000000000023,4.265231,3.977532,4.102754000000001,0.6977000000000011,1.402700000000003,2.3827320000000007,2.5079540000000016,0.7050000000000018,1.0240240000000007,1.9727309999999996,1.6850319999999996,1.8102540000000005,0.31902399999999886,1.2677309999999977,0.9800319999999978,1.1052539999999986,0.6610079999999989,0.7862299999999998,-0.2876989999999999,-0.1624769999999991,0.12522200000000083,?
116,SpIES,335.057839,0.196806,23.0467,21.4978,19.955538,18.891333,1.93?,QSO?,24.533,20.594,20.14,1.4863,3.0351999999999997,3.939,4.393000000000001,4.577462000000001,5.641667000000002,5.163600000000002,5.309672000000003,1.5488999999999997,2.4527,2.9067000000000007,4.155367000000002,3.6773000000000025,3.8233720000000027,0.9038000000000004,1.357800000000001,2.1284000000000027,2.274472000000003,0.4540000000000006,0.6384620000000005,1.7026670000000017,1.2246000000000024,1.3706720000000026,0.1844619999999999,1.248667000000001,0.7706000000000017,0.9166720000000019,0.5861380000000018,0.732210000000002,-0.47806699999999935,-0.33199499999999915,0.1460720000000002,QSO
117,SpIES,335.163004,0.051126,23.4369,22.0153,20.005934,18.762663,-999.0,none,22.365,19.331,18.484,-1.071900000000003,0.34969999999999857,3.033999999999999,3.8809999999999967,2.3590659999999986,3.6023369999999986,4.580613999999997,4.589345999999999,1.4216000000000015,4.105900000000002,4.9529,4.6742370000000015,5.652514,5.661246000000002,2.6843000000000004,3.531299999999998,4.2309139999999985,4.2396460000000005,0.8469999999999978,-0.6749340000000004,0.5683369999999996,1.5466139999999982,1.5553460000000001,-1.5219339999999981,-0.2786629999999981,0.6996140000000004,0.7083460000000024,2.2215479999999985,2.2302800000000005,0.9782769999999985,0.9870090000000005,0.00873200000000196,none
118,SpIES,335.563095,0.646408,23.0037,21.3099,19.6581,18.424793,-999.0,none,24.995,20.456,19.813,1.9913000000000025,3.685100000000002,4.5390000000000015,5.182000000000002,5.3369,6.570207,6.695691,6.6214569999999995,1.6937999999999995,2.547699999999999,3.1906999999999996,4.578906999999997,4.7043909999999975,4.630156999999997,0.8538999999999994,1.4969000000000001,3.010590999999998,2.9363569999999974,0.6430000000000007,0.7978999999999985,2.0312069999999984,2.1566909999999986,2.082456999999998,0.15489999999999782,1.3882069999999977,1.513690999999998,1.4394569999999973,1.358791,1.2845569999999995,0.12548400000000015,0.051249999999999574,-0.07423400000000058,none
119,SpIES,335.680625,-0.49889,22.657,21.3166,19.198795,18.372616,-999.0,none,25.675,20.607,19.981,3.0180000000000007,4.3584,5.068000000000001,5.693999999999999,6.476205,7.302384,6.737922000000001,6.822158000000002,1.340399999999999,2.0500000000000007,2.6759999999999984,4.284383999999999,3.7199220000000004,3.804158000000001,0.7096000000000018,1.3355999999999995,2.3795220000000015,2.463758000000002,0.6259999999999977,1.4082049999999988,2.2343839999999986,1.6699219999999997,1.7541580000000003,0.7822050000000011,1.608384000000001,1.043922000000002,1.1281580000000027,0.26171700000000087,0.3459530000000015,-0.5644619999999989,-0.48022599999999827,0.08423600000000064,none
120,SpIES,335.969212,-0.796887,23.1344,21.564,19.634243,18.841915,-999.0,none,25.811,21.027,20.318,2.6766000000000005,4.247,4.783999999999999,5.4929999999999986,6.1767569999999985,6.969085,6.619202999999999,6.581084000000001,1.5703999999999994,2.1073999999999984,2.816399999999998,4.292484999999999,3.9426029999999983,3.904484,0.536999999999999,1.2459999999999987,2.372202999999999,2.3340840000000007,0.7089999999999996,1.3927569999999996,2.185085000000001,1.835203,1.7970840000000017,0.683757,1.4760850000000012,1.1262030000000003,1.088084000000002,0.44244600000000034,0.4043270000000021,-0.3498820000000009,-0.38800099999999915,-0.03811899999999824,none
121,SpIES,336.039216,-0.256575,23.5393,22.9742,19.717018,17.971811,2.22,QSO,25.07,21.39,20.32,1.5306999999999995,2.0958000000000006,3.6799999999999997,4.75,5.352982000000001,7.098189000000001,7.164898000000001,7.590036999999999,0.565100000000001,2.1493,3.2193000000000005,5.567489000000002,5.634198000000001,6.059336999999999,1.5841999999999992,2.6541999999999994,5.069098,5.494236999999998,1.0700000000000003,1.672982000000001,3.4181890000000017,3.484898000000001,3.910036999999999,0.6029820000000008,2.3481890000000014,2.414898000000001,2.840036999999999,1.811916,2.237054999999998,0.06670899999999946,0.4918479999999974,0.42513899999999794,QSO
122,SpIES,336.08521,0.843897,23.1191,21.7748,19.261927,17.068174,-999.0,none,23.836,20.66,19.834,0.716899999999999,2.0611999999999995,3.1759999999999984,4.001999999999999,4.5740729999999985,6.7678259999999995,5.563689999999998,6.005217999999999,1.3443000000000005,2.4590999999999994,3.2851,6.0509260000000005,4.846789999999999,5.288318,1.114799999999999,1.9407999999999994,3.502489999999998,3.944018,0.8260000000000005,1.3980730000000001,3.591826000000001,2.387689999999999,2.829218000000001,0.5720729999999996,2.7658260000000006,1.5616899999999987,2.0032180000000004,0.9896169999999991,1.4311450000000008,-1.2041360000000019,-0.7626080000000002,0.4415280000000017,none
123,SpIES,336.08521,0.843897,23.1191,21.7331,19.261927,17.068174,-999.0,none,23.836,20.66,19.834,0.716899999999999,2.102899999999998,3.1759999999999984,4.001999999999999,4.5740729999999985,6.7678259999999995,5.563689999999998,6.005217999999999,1.3859999999999992,2.4590999999999994,3.2851,6.0509260000000005,4.846789999999999,5.288318,1.0731000000000002,1.8991000000000007,3.4607899999999994,3.902318000000001,0.8260000000000005,1.3980730000000001,3.591826000000001,2.387689999999999,2.829218000000001,0.5720729999999996,2.7658260000000006,1.5616899999999987,2.0032180000000004,0.9896169999999991,1.4311450000000008,-1.2041360000000019,-0.7626080000000002,0.4415280000000017,none
124,SpIES,336.302538,0.626253,22.9488,21.8369,20.033295,17.102247,-999.0,none,23.644,20.86,20.754,0.6951999999999998,1.8070999999999984,2.783999999999999,2.889999999999997,3.6107049999999994,6.541753,4.578109999999999,4.623752999999997,1.1118999999999986,2.088799999999999,2.194799999999997,5.846553,3.882909999999999,3.9285529999999973,0.9769000000000005,1.0828999999999986,2.7710100000000004,2.8166529999999987,0.1059999999999981,0.8267050000000005,3.757753000000001,1.7941099999999999,1.8397529999999982,0.7207050000000024,3.651753000000003,1.6881100000000018,1.733753,0.9674049999999994,1.0130479999999977,-1.9636430000000011,-1.9180000000000028,0.045642999999998324,none
125,SpIES,336.341689,-0.329594,23.1917,21.464,19.880795,18.812025,-999.0,none,24.277,20.877,20.125,1.0853000000000002,2.8130000000000024,3.400000000000002,4.152000000000001,4.396205000000002,5.464975000000003,5.192686000000002,5.142374,1.7277000000000022,2.314700000000002,3.066700000000001,4.379675000000002,4.107386000000002,4.057074,0.5869999999999997,1.3389999999999986,2.3796859999999995,2.329373999999998,0.7519999999999989,0.9962049999999998,2.0649750000000004,1.7926859999999998,1.742373999999998,0.2442050000000009,1.3129750000000016,1.0406860000000009,0.9903739999999992,0.796481,0.7461689999999983,-0.27228900000000067,-0.32260100000000236,-0.05031200000000169,none
126,SpIES,336.590935,-0.433193,23.7838,21.656,19.480682,18.765566,-999.0,none,24.883,20.401,19.585,1.0991999999999997,3.2270000000000003,4.481999999999999,5.297999999999998,5.4023179999999975,6.117433999999999,6.177647,6.3144329999999975,2.1278000000000006,3.3827999999999996,4.1987999999999985,5.018234,5.078447000000001,5.215232999999998,1.254999999999999,2.070999999999998,2.950647,3.087432999999997,0.815999999999999,0.9203179999999982,1.635434,1.695647000000001,1.8324329999999982,0.10431799999999924,0.8194340000000011,0.8796470000000021,1.0164329999999993,0.7753290000000028,0.912115,0.06021300000000096,0.19699899999999815,0.1367859999999972,none
127,SpIES,336.608743,-0.224091,22.5786,21.3126,19.613358,18.698317,999.0,?,25.267,20.412,20.006,2.688399999999998,3.9543999999999997,4.855,5.260999999999999,5.653641999999998,6.568683,6.690003999999998,6.739238999999998,1.2660000000000018,2.1666000000000025,2.5726000000000013,3.880283000000002,4.001604,4.050839,0.9006000000000007,1.3065999999999995,2.7356039999999986,2.784838999999998,0.4059999999999988,0.7986419999999974,1.7136829999999996,1.8350039999999979,1.8842389999999973,0.3926419999999986,1.3076830000000008,1.429003999999999,1.4782389999999985,1.0363620000000004,1.085597,0.12132099999999824,0.1705559999999977,0.049234999999999474,?
