,counter,RA,DEC,U_mag,G_mag,R_mag,I_mag,Z_mag,J_mag,K_mag,W1mag,W2mag,gj,rj,jk,rk,Fpk,Hpk,redshift,specObjID,class,JNAME,W3mag,W4mag,cntr,cc_flags,var_flg,ph_qual,angDist,objID,mode,q_mode,class_x,SDSS12,m_SDSS12,flags,ObsDate,Q,SpObjID,spType,spCl,subClass,data,designation,spectrum,ug,ur,ui,uz,uj,uk,uw1,uw2,gr,gi,gz,gk,gw1,gw2,ri,rz,rw1,rw2,iz,ij,ik,iw1,iw2,zj,zk,zw1,zw2,jw1,jw2,kw1,kw2,w1w2,class_cleaned
26,,149.778961,13.880655,23.263,21.71699905395508,20.58699989318848,19.869,19.296,18.556,16.165,15.092,14.417,3.1609990539550807,2.030999893188479,2.391000000000002,4.421999893188481,,,0.0,,no_obs,J095906.88+135250.1,10.44,8.159,,,,,0.710959,1.2376712606688878e+18,1.0,,3.0,J095906.90+135250.3,,105624251793752.0,2006.0846,3.0,0.0,,,,FIRST,J095906.88+135250.1,0,1.54600094604492,2.6760001068115216,3.394000000000002,3.9670000000000023,4.707000000000001,7.0980000000000025,8.171000000000001,8.846000000000002,1.1299991607666016,1.847999053955082,2.4209990539550823,5.5519990539550825,6.624999053955081,7.299999053955082,0.7179998931884803,1.2909998931884807,5.49499989318848,6.16999989318848,0.5730000000000004,1.3129999999999988,3.7040000000000006,4.776999999999999,5.452,0.7399999999999984,3.1310000000000002,4.203999999999999,4.879,3.4640000000000004,4.139000000000001,1.0729999999999986,1.7479999999999993,0.6750000000000007,no_obs
27,,150.882065,-2.920286,24.285,23.48200035095215,21.68099975585937,20.592,20.182,18.259,16.514,15.223,13.931,5.223000350952148,3.421999755859371,1.745000000000001,5.166999755859372,,,0.0,,no_obs,J100331.67-025511.9,10.793,8.558,,,,,1.090223,1.2376548705346527e+18,1.0,+,6.0,J100331.66-025512.0,,105624251793680.0,2001.2135,3.0,0.0,,,,FIRST,J100331.67-025511.9,0,0.8029996490478517,2.6040002441406287,3.6930000000000014,4.1030000000000015,6.026,7.771000000000001,9.062,10.354000000000001,1.801000595092777,2.8900003509521497,3.30000035095215,6.968000350952149,8.259000350952148,9.55100035095215,1.0889997558593727,1.4989997558593728,6.457999755859371,7.749999755859372,0.41000000000000014,2.3329999999999984,4.077999999999999,5.368999999999998,6.661,1.9229999999999983,3.6679999999999993,4.958999999999998,6.2509999999999994,3.0359999999999996,4.328000000000001,1.2909999999999986,2.583,1.2920000000000016,no_obs
28,,151.602615,-1.052128,23.145,21.072999954223636,19.725000381469727,19.069,18.65,17.781,16.038,15.314,14.784,3.2919999542236376,1.9440003814697278,1.7429999999999986,3.6870003814697263,,,0.0,,no_obs,J100624.70-010306.8,12.145,8.603,,,,,0.988092,1.2376517996241884e+18,1.0,+,3.0,J100624.68-010307.0,*,68987912960.0,2000.3482,3.0,0.0,,,,FIRST,J100624.70-010306.8,0,2.072000045776363,3.419999618530273,4.0760000000000005,4.495000000000001,5.364000000000001,7.106999999999999,7.8309999999999995,8.360999999999999,1.3479995727539098,2.0039999542236373,2.422999954223638,5.034999954223636,5.758999954223636,6.288999954223636,0.6560003814697275,1.075000381469728,4.4110003814697265,4.941000381469726,0.4190000000000005,1.2880000000000003,3.030999999999999,3.754999999999999,4.284999999999998,0.8689999999999998,2.6119999999999983,3.3359999999999985,3.865999999999998,2.4669999999999987,2.996999999999998,0.7240000000000002,1.2539999999999996,0.5299999999999994,no_obs
29,,151.690475,9.877616,26.92,23.58173,21.95996,19.762,18.515,18.986,16.954,15.118,14.569,4.59573,2.973959999999998,2.032,5.005959999999998,,,-1.0,,?,J100645.72+095239.8,11.996,8.787,,,,,0.325632,1.2376619191022395e+18,2.0,,3.0,J100645.70+095239.1,,281709388108104.0,2003.242,3.0,0.0,,,,FIRST,J100645.72+095239.8,041514,3.3382700000000014,4.960040000000003,7.158000000000001,8.405000000000001,7.934000000000001,9.966000000000001,11.802000000000001,12.351,1.6217700000000015,3.81973,5.06673,6.62773,8.46373,9.01273,2.1979599999999984,3.4449599999999982,6.8419599999999985,7.390959999999998,1.2469999999999999,0.7759999999999998,2.808,4.644,5.193,-0.4710000000000001,1.561,3.3970000000000002,3.9459999999999997,3.8680000000000003,4.417,1.8360000000000003,2.385,0.5489999999999995,?
30,,151.815781,-1.591861,21.867,21.334999084472656,20.03300094604492,19.43,19.098,18.271,16.222,14.776,13.965,3.0639990844726555,1.7620009460449175,2.0489999999999995,3.811000946044917,,,0.0,,no_obs,J100715.73-013529.4,10.961,7.98,,,,,1.441294,1.2376508053414218e+18,1.0,+,3.0,J100715.73-013529.5,,68988044032.0,2000.1734,3.0,0.0,,,,FIRST,J100715.73-013529.4,0,0.5320009155273446,1.8339990539550826,2.437000000000001,2.769000000000002,3.596,5.645,7.091000000000001,7.902000000000001,1.301998138427738,1.9049990844726565,2.2369990844726573,5.112999084472655,6.5589990844726564,7.369999084472656,0.6030009460449186,0.9350009460449193,5.2570009460449185,6.0680009460449185,0.33200000000000074,1.158999999999999,3.2079999999999984,4.654,5.465,0.8269999999999982,2.8759999999999977,4.321999999999999,5.132999999999999,3.495000000000001,4.306000000000001,1.4460000000000015,2.2570000000000014,0.8109999999999999,no_obs
31,,151.847809,-1.669989,23.39,22.777000427246094,21.402000427246094,20.405,20.124,18.475,16.61,14.93,14.244,4.302000427246092,2.9270004272460923,1.865000000000002,4.792000427246094,,,0.0,,no_obs,J100723.47-014010.0,10.896,7.997,,,,,0.737397,1.237654898457576e+18,2.0,,3.0,J100723.46-014011.2,,105622137864464.0,2001.2162,1.0,0.0,,,,FIRST,J100723.47-014010.0,0,0.6129995727539068,1.9879995727539068,2.9849999999999994,3.266000000000002,4.914999999999999,6.780000000000001,8.46,9.146,1.375,2.3720004272460926,2.653000427246095,6.167000427246094,7.847000427246094,8.533000427246094,0.9970004272460926,1.278000427246095,6.472000427246094,7.158000427246094,0.28100000000000236,1.9299999999999997,3.7950000000000017,5.475000000000001,6.161000000000001,1.6489999999999974,3.5139999999999993,5.193999999999999,5.879999999999999,3.5450000000000017,4.231000000000002,1.6799999999999997,2.3659999999999997,0.6859999999999999,no_obs
32,,152.490326,7.636739,21.959,20.23500061035156,19.174999237060547,18.599,18.21,17.081,14.959,13.747,12.734,3.1540006103515594,2.0939992370605474,2.122,4.215999237060547,,,0.241,,NLAGN?,J100957.75+073812.5,9.681,7.325,,,,,1.104392,1.2376584917305265e+18,1.0,+,3.0,J100957.75+073812.4,,105622104310288.0,2002.1936,3.0,0.0,,,,FIRST,J100957.75+073812.5,040418,1.7239993896484407,2.7840007629394528,3.3599999999999994,3.7489999999999988,4.878,7.0,8.212,9.225,1.060001373291012,1.6360006103515587,2.025000610351558,5.276000610351559,6.488000610351559,7.501000610351559,0.5759992370605467,0.964999237060546,5.427999237060547,6.440999237060547,0.38899999999999935,1.5180000000000007,3.6400000000000006,4.852,5.865,1.1290000000000013,3.2510000000000012,4.463000000000001,5.476000000000001,3.3339999999999996,4.3469999999999995,1.2119999999999997,2.2249999999999996,1.013,NLAGN?
33,,152.840515,-2.699367,23.824,22.569000244140625,21.016000747680664,20.409,19.625,18.927,16.93,16.213,15.618,3.6420002441406254,2.0890007476806645,1.9969999999999999,4.086000747680664,,,0.0,,no_obs,J101121.73-024156.6,12.346,8.502,,,,,0.093423,1.2376548710723753e+18,1.0,+,3.0,J101121.71-024157.7,,35253360132368.0,2001.2135,3.0,0.0,,,,FIRST,J101121.73-024156.6,0,1.2549997558593766,2.8079992523193376,3.4150000000000027,4.199000000000002,4.897000000000002,6.894000000000002,7.611000000000001,8.206000000000001,1.552999496459961,2.160000244140626,2.944000244140625,5.639000244140625,6.356000244140624,6.951000244140625,0.6070007476806651,1.391000747680664,4.803000747680663,5.398000747680664,0.7839999999999989,1.4819999999999993,3.478999999999999,4.195999999999998,4.790999999999999,0.6980000000000004,2.6950000000000003,3.411999999999999,4.007,2.7139999999999986,3.3089999999999993,0.7169999999999987,1.3119999999999994,0.5950000000000006,no_obs
34,,152.858459,10.7054,24.358,22.525999069213867,20.902999877929688,19.995,19.453,18.768,16.846,15.617,15.02,3.7579990692138665,2.134999877929687,1.9220000000000006,4.056999877929687,,,0.0,,no_obs,J101125.96+104219.1,12.558,9.043,,,,,0.848165,1.2376606703538675e+18,1.0,+,3.0,J101125.97+104219.5,,68987912960.0,2002.9528,3.0,0.0,,,,FIRST,J101125.96+104219.1,0,1.8320009307861334,3.455000122070313,4.3629999999999995,4.905000000000001,5.59,7.5120000000000005,8.741,9.338000000000001,1.6229991912841797,2.530999069213866,3.072999069213868,5.679999069213867,6.908999069213866,7.505999069213868,0.9079998779296865,1.449999877929688,5.285999877929687,5.882999877929688,0.5420000000000016,1.2270000000000003,3.149000000000001,4.378,4.975000000000001,0.6849999999999987,2.6069999999999993,3.8359999999999985,4.433,3.151,3.748000000000001,1.2289999999999992,1.8260000000000005,0.5970000000000013,no_obs
35,,153.410507,-0.744742,23.815,22.2,22.2,20.113,19.502,18.666,16.384,14.273,12.854,3.533999999999999,3.533999999999999,2.282,5.815999999999999,,,0.0,,no_obs,J101338.49-004441.3,9.934,7.872,,,,,0.363327,1.2376546692001958e+18,2.0,,3.0,J101338.50-004441.3,,35255507484944.0,2001.1455,3.0,0.0,,,,FIRST,J101338.49-004441.3,0,1.615000000000002,1.615000000000002,3.7020000000000017,4.313000000000002,5.149000000000001,7.431000000000001,9.542000000000002,10.961000000000002,0.0,2.0869999999999997,2.6980000000000004,5.815999999999999,7.927,9.346,2.0869999999999997,2.6980000000000004,7.927,9.346,0.6110000000000007,1.4469999999999992,3.728999999999999,5.84,7.259,0.8359999999999985,3.1179999999999986,5.228999999999999,6.648,4.393000000000001,5.812000000000001,2.1110000000000007,3.530000000000001,1.4190000000000005,no_obs
36,,153.814835,4.884483,23.782,22.652000427246094,21.38400077819824,20.705,20.201,18.864,16.941,15.74,14.646,3.788000427246093,2.520000778198238,1.9230000000000018,4.44300077819824,,,0.0,,no_obs,J101515.54+045305.1,11.833,8.665,,,,,0.91068,1.237654602101949e+18,1.0,+,3.0,J101515.55+045305.0,,68987912960.0,2001.1397,3.0,0.0,,,,FIRST,J101515.54+045305.1,GNIRS,1.1299995727539063,2.3979992218017614,3.0770000000000017,3.5809999999999995,4.917999999999999,6.841000000000001,8.042,9.136,1.2679996490478551,1.9470004272460955,2.4510004272460932,5.711000427246095,6.9120004272460935,8.006000427246093,0.6790007781982403,1.1830007781982381,5.644000778198238,6.738000778198238,0.5039999999999978,1.8409999999999975,3.7639999999999993,4.964999999999998,6.0589999999999975,1.3369999999999997,3.2600000000000016,4.461,5.555,3.1240000000000006,4.218,1.2009999999999987,2.294999999999998,1.0939999999999994,no_obs
37,,153.982483,-1.741586,25.643,22.9024,22.47054,21.244,20.59,18.853,16.98,16.318,15.358,4.049399999999999,3.617539999999998,1.873000000000001,5.490539999999999,,,0.0,,no_obs,J101555.77-014429.8,11.973,8.626,,,,,0.391077,1.2376548721466414e+18,1.0,,6.0,J101555.77-014429.9,,281543964754176.0,2001.2135,3.0,0.0,,,,FIRST,J101555.77-014429.8,GNIRS,2.7406000000000006,3.172460000000001,4.399000000000001,5.053000000000001,6.789999999999999,8.663,9.325,10.285,0.43186000000000035,1.6584000000000003,2.3124000000000002,5.9224,6.584399999999999,7.5443999999999996,1.22654,1.8805399999999999,6.152539999999998,7.112539999999999,0.6539999999999999,2.3909999999999982,4.263999999999999,4.925999999999998,5.885999999999999,1.7369999999999983,3.6099999999999994,4.2719999999999985,5.231999999999999,2.535,3.495000000000001,0.661999999999999,1.6219999999999999,0.9600000000000009,no_obs
38,,154.014313,2.402106,24.924,23.313,22.81521,21.681,20.529,19.198,16.906,15.019,14.45,4.114999999999998,3.61721,2.2920000000000016,5.909210000000002,,,0.0,,no_obs,J101603.47+022407.0,11.918,8.263,,,,,0.295626,1.237651736819336e+18,2.0,,3.0,J101603.41+022407.6,,105622137869144.0,2000.3401,1.0,0.0,,,,FIRST,J101603.47+022407.0,0,1.6110000000000007,2.108789999999999,3.2429999999999986,4.395,5.725999999999999,8.018,9.905,10.474,0.4977899999999984,1.631999999999998,2.783999999999999,6.407,8.293999999999999,8.863,1.1342099999999995,2.2862100000000005,7.79621,8.365210000000001,1.152000000000001,2.4830000000000005,4.775000000000002,6.662000000000001,7.231000000000002,1.3309999999999995,3.623000000000001,5.51,6.079000000000001,4.179,4.748000000000001,1.8869999999999987,2.4559999999999995,0.5690000000000008,no_obs
39,,154.173874,12.879611,24.76,23.13673,22.191,20.624,19.634,19.022,16.976,15.299,14.022,4.1147300000000016,3.1690000000000005,2.0459999999999994,5.215,,,0.0,,no_obs,J101641.71+125247.1,10.295,8.109,,,,,0.423965,1.2376641315519867e+18,2.0,,3.0,J101641.70+125246.8,,2450547278080.0,2003.9821,3.0,0.0,,,,FIRST,J101641.71+125247.1,GNIRS,1.6232700000000015,2.5690000000000026,4.136000000000003,5.126000000000001,5.738000000000003,7.7840000000000025,9.461000000000002,10.738000000000001,0.9457300000000011,2.5127300000000012,3.5027299999999997,6.160730000000001,7.8377300000000005,9.11473,1.5670000000000002,2.5569999999999986,6.8919999999999995,8.168999999999999,0.9899999999999984,1.6020000000000003,3.6479999999999997,5.324999999999999,6.6019999999999985,0.6120000000000019,2.6580000000000013,4.335000000000001,5.612,3.722999999999999,4.999999999999998,1.6769999999999996,2.953999999999999,1.2769999999999992,no_obs
40,,154.265289,4.452942,24.301,24.40999984741211,22.46500015258789,23.181,22.146,18.909,16.885,15.268,13.763,5.5009998474121105,3.5560001525878917,2.0239999999999974,5.580000152587889,,,0.0,,no_obs,J101703.59+042711.1,11.13,8.372,,,,,1.413223,1.237654601565275e+18,1.0,,6.0,J101703.59+042709.8,,439804919681280.0,2001.1397,3.0,0.0,,,,FIRST,J101703.59+042711.1,GNIRS,-0.108999847412111,1.8359998474121078,1.1199999999999974,2.1549999999999976,5.3919999999999995,7.415999999999997,9.032999999999998,10.537999999999998,1.9449996948242188,1.2289998474121084,2.2639998474121086,7.524999847412108,9.141999847412109,10.64699984741211,-0.7159998474121103,0.31900015258788983,7.19700015258789,8.70200015258789,1.0350000000000001,4.272000000000002,6.295999999999999,7.913,9.418000000000001,3.237000000000002,5.260999999999999,6.878,8.383000000000001,3.6409999999999982,5.145999999999999,1.6170000000000009,3.1220000000000017,1.5050000000000008,no_obs
41,,154.708221,-0.383667,24.194,23.98900032043457,21.375,20.681,21.348,,16.902,15.28,14.737,,,,4.472999999999999,,,0.0,,no_obs,J101849.87-002300.2,12.098,8.547,,,,,0.851449,1.2376546697376568e+18,1.0,+,3.0,J101849.91-002300.9,*,316728371450128.0,2001.1455,3.0,0.0,,,,FIRST,J101849.87-002300.2,0,0.20499967956542875,2.818999999999999,3.512999999999998,2.846,,7.291999999999998,8.914,9.456999999999999,2.6140003204345703,3.3080003204345694,2.6410003204345713,7.087000320434569,8.709000320434571,9.25200032043457,0.6939999999999991,0.027000000000001023,6.095000000000001,6.638,-0.666999999999998,,3.779,5.401000000000002,5.944000000000001,,4.445999999999998,6.068,6.610999999999999,,,1.6220000000000017,2.165000000000001,0.5429999999999993,no_obs
42,,155.41304,9.089814,25.043,23.22243,22.91184,21.318,21.152,18.935,16.83,14.775,13.587,4.2874300000000005,3.976840000000003,2.1050000000000004,6.081840000000003,,,-1.0,,?,J102139.13+090523.0,10.565,8.332,,,,,0.501877,1.2376605844456745e+18,1.0,,3.0,J102139.13+090522.8,,281543964623104.0,2002.9337,1.0,0.0,,,,FIRST,J102139.13+090523.0,041314,1.82057,2.1311599999999977,3.724999999999998,3.8909999999999982,6.1080000000000005,8.213000000000001,10.267999999999999,11.456,0.3105899999999977,1.9044299999999978,2.070429999999998,6.392430000000001,8.447429999999999,9.63543,1.5938400000000001,1.7598400000000005,8.136840000000001,9.324840000000002,0.16600000000000037,2.3830000000000027,4.488000000000003,6.543000000000001,7.731000000000002,2.2170000000000023,4.322000000000003,6.377000000000001,7.565000000000001,4.159999999999998,5.347999999999999,2.054999999999998,3.2429999999999986,1.1880000000000006,?
43,,155.499054,-1.167369,22.817,22.2,22.2,20.358,19.893,18.474,16.956,15.669,14.979,3.725999999999999,3.725999999999999,1.5180000000000007,5.244,,,0.0,,no_obs,J102159.77-011002.6,12.06,9.019,,,,,0.085096,1.2376546686642427e+18,2.0,,3.0,J102159.77-011002.5,,105624251663120.0,2001.1455,3.0,0.0,,,,FIRST,J102159.77-011002.6,GNIRS,0.6170000000000009,0.6170000000000009,2.4589999999999996,2.9239999999999995,4.343,5.861000000000001,7.148,7.838000000000001,0.0,1.8419999999999987,2.3069999999999986,5.244,6.530999999999999,7.221,1.8419999999999987,2.3069999999999986,6.530999999999999,7.221,0.46499999999999986,1.8840000000000003,3.402000000000001,4.689,5.379000000000001,1.4190000000000005,2.937000000000001,4.224,4.9140000000000015,2.8049999999999997,3.495000000000001,1.286999999999999,1.9770000000000003,0.6900000000000013,no_obs
44,,155.723618,5.282714,22.552,21.496000289916992,20.434999465942383,19.335,19.279,17.702,15.718,14.01,12.759,3.7940002899169905,2.732999465942381,1.9840000000000018,4.716999465942383,,,0.586,,QSO,J102253.69+051656.7,9.369,6.243,,,,,1.19999,1.2376546026396716e+18,1.0,+,3.0,J102253.69+051656.6,*,96972440136.0,2001.1397,3.0,0.0,,,,FIRST,J102253.69+051656.7,02252018mjg,1.0559997100830074,2.117000534057617,3.2169999999999987,3.2729999999999997,4.849999999999998,6.834,8.542,9.793,1.0610008239746094,2.1610002899169913,2.2170002899169923,5.778000289916992,7.486000289916992,8.737000289916992,1.099999465942382,1.155999465942383,6.424999465942383,7.6759994659423825,0.05600000000000094,1.6329999999999991,3.617000000000001,5.325000000000001,6.5760000000000005,1.5769999999999982,3.561,5.269,6.52,3.692000000000002,4.943000000000001,1.7080000000000002,2.9589999999999996,1.2509999999999994,QSO
45,,156.810028,4.6516,22.193,23.4105,22.44328,20.838,19.889,18.885,16.929,15.493,14.608,4.525499999999997,3.55828,1.956000000000003,5.514280000000003,,,0.0,,no_obs,J102714.39+043905.0,12.482,8.957,,,,,0.846788,1.23765460586116e+18,1.0,,3.0,J102714.41+043904.9,,281543964754176.0,2001.1401,3.0,0.0,,,,FIRST,J102714.39+043905.0,GNIRS,-1.2174999999999976,-0.25028000000000006,1.3550000000000004,2.304000000000002,3.308,5.264000000000003,6.700000000000001,7.585000000000001,0.9672199999999975,2.572499999999998,3.5214999999999996,6.4815000000000005,7.917499999999999,8.802499999999998,1.6052800000000005,2.554280000000002,6.950280000000001,7.835280000000001,0.9490000000000016,1.9529999999999994,3.9090000000000025,5.345000000000001,6.23,1.0039999999999978,2.960000000000001,4.395999999999999,5.280999999999999,3.3920000000000012,4.277000000000001,1.4359999999999982,2.320999999999998,0.8849999999999998,no_obs
46,,157.1427,3.184261,25.104,23.64324,23.64258,22.658,20.248,18.572,16.235,13.774,12.062,5.0712399999999995,5.07058,2.3369999999999997,7.407579999999999,,,-1.0,,?,J102834.21+031103.2,8.504,6.134,,,,,0.547704,1.2376545999559066e+18,1.0,+,6.0,J102834.21+031103.6,,7.20928473980644e+16,2001.1397,3.0,0.0,,,,FIRST,J102834.21+031103.2,042813,1.4607600000000005,1.4614200000000004,2.445999999999998,4.855999999999998,6.532,8.869,11.33,13.042,0.0006599999999998829,0.9852399999999975,3.3952399999999976,7.408239999999999,9.86924,11.58124,0.9845799999999976,3.3945799999999977,9.86858,11.58058,2.41,4.086000000000002,6.423000000000002,8.884000000000002,10.596000000000002,1.676000000000002,4.013000000000002,6.474000000000002,8.186000000000002,4.798,6.51,2.4610000000000003,4.173,1.7119999999999997,?
47,,157.200974,-1.055861,22.516,21.74399948120117,20.924999237060547,20.431,19.848,18.269,16.604,15.333,14.581,3.47499948120117,2.6559992370605485,1.6649999999999991,4.320999237060548,,,0.0,,no_obs,J102848.22-010320.0,12.148,8.873,,,,,1.181534,1.2376503720825984e+18,2.0,,6.0,J102848.23-010319.9,*,105553384701968.0,2000.116,3.0,0.0,,,,FIRST,J102848.22-010320.0,0,0.7720005187988299,1.5910007629394514,2.0849999999999973,2.6679999999999993,4.247,5.911999999999999,7.182999999999998,7.934999999999999,0.8190002441406214,1.3129994812011674,1.8959994812011693,5.139999481201169,6.410999481201168,7.162999481201169,0.49399923706054594,1.076999237060548,5.591999237060547,6.343999237060547,0.583000000000002,2.1620000000000026,3.8270000000000017,5.098000000000001,5.850000000000001,1.5790000000000006,3.2439999999999998,4.514999999999999,5.2669999999999995,2.935999999999998,3.687999999999999,1.270999999999999,2.0229999999999997,0.7520000000000007,no_obs
48,,157.390839,10.310063,23.337,22.62700080871582,21.190000534057617,19.76,19.465,18.8,16.982,15.546,14.96,3.8270008087158196,2.3900005340576165,1.8180000000000014,4.208000534057618,,,0.0,,no_obs,J102933.88+101836.0,12.023,8.578,,,,,0.821331,1.2376606692820262e+18,1.0,+,3.0,J102933.85+101836.5,,2450547278080.0,2002.9528,3.0,6.013475207540044e+18,LRG,GALAXY,,FIRST,J102933.88+101836.0,0,0.7099991912841794,2.1469994659423826,3.576999999999998,3.872,4.536999999999999,6.355,7.791,8.376999999999999,1.4370002746582031,2.8670008087158187,3.1620008087158205,5.645000808715821,7.081000808715821,7.6670008087158195,1.4300005340576156,1.7250005340576173,5.644000534057618,6.230000534057616,0.2950000000000017,0.9600000000000009,2.7780000000000022,4.214000000000002,4.800000000000001,0.6649999999999991,2.4830000000000005,3.9190000000000005,4.504999999999999,3.2540000000000013,3.84,1.436,2.0219999999999985,0.5859999999999985,no_obs
49,,157.448929,11.295522,25.515,24.13599967956543,22.09000015258789,20.852,20.146,18.693,16.868,15.74,14.708,5.442999679565428,3.3970001525878892,1.8250000000000028,5.222000152587892,,,0.0,,no_obs,J102947.84+111744.5,12.364,8.341,,,,,1.38425,1.2376606703558336e+18,1.0,+,3.0,J102947.83+111743.9,,68988043520.0,2002.9528,3.0,0.0,,,,FIRST,J102947.84+111744.5,GNIRS,1.3790003204345709,3.42499984741211,4.663,5.369,6.821999999999999,8.647000000000002,9.775,10.807,2.045999526977539,3.2839996795654294,3.989999679565429,7.267999679565431,8.39599967956543,9.42799967956543,1.2380001525878903,1.9440001525878898,6.35000015258789,7.38200015258789,0.7059999999999995,2.158999999999999,3.9840000000000018,5.112,6.144,1.4529999999999994,3.2780000000000022,4.406000000000001,5.438000000000001,2.953000000000001,3.985000000000001,1.1279999999999983,2.1599999999999984,1.032,no_obs
50,,157.86882,-1.054225,25.365,22.85300064086914,21.18199920654297,20.594,19.993,18.494,16.814,16.16,15.524,4.359000640869141,2.687999206542969,1.6799999999999997,4.367999206542969,,,0.0,,no_obs,J103128.58-010314.2,12.586,8.971,,,,,0.739621,1.237648702955258e+18,2.0,,6.0,J103128.56-010314.8,,35253394739548.0,1999.2177,3.0,0.0,,,,FIRST,J103128.58-010314.2,0,2.511999359130858,4.18300079345703,4.770999999999997,5.372,6.870999999999999,8.550999999999998,9.204999999999998,9.841,1.6710014343261719,2.2590006408691394,2.860000640869142,6.039000640869141,6.6930006408691405,7.3290006408691415,0.5879992065429676,1.1889992065429702,5.021999206542969,5.65799920654297,0.6010000000000026,2.1000000000000014,3.780000000000001,4.434000000000001,5.070000000000002,1.4989999999999988,3.1789999999999985,3.8329999999999984,4.468999999999999,2.3339999999999996,2.9700000000000006,0.6539999999999999,1.290000000000001,0.636000000000001,no_obs
51,,158.257736,2.056847,23.07,22.71119,21.49479,20.413,19.619,17.83,16.157,15.171,14.452,4.88119,3.66479,1.6729999999999983,5.337789999999998,,,-1.0,,?,J103301.87+020324.5,11.995,8.494,,,,,0.23781,1.2376536647255987e+18,2.0,,3.0,J103301.86+020324.4,*,68987912960.0,2000.9158,1.0,0.0,,,,FIRST,J103301.87+020324.5,030113,0.35881000000000185,1.575210000000002,2.657,3.4510000000000005,5.240000000000002,6.913,7.899000000000001,8.618,1.2164000000000001,2.298189999999998,3.0921899999999987,6.554189999999998,7.540189999999999,8.259189999999998,1.081789999999998,1.8757899999999985,6.323789999999999,7.042789999999998,0.7940000000000005,2.583000000000002,4.256,5.242000000000001,5.961,1.7890000000000015,3.4619999999999997,4.448,5.167,2.658999999999999,3.3779999999999983,0.9860000000000007,1.705,0.7189999999999994,?
52,,158.823761,3.150556,26.024,23.6435,22.23448,21.131,20.697,18.805,16.894,15.577,15.006,4.8385,3.4294800000000016,1.9110000000000014,5.340480000000003,,,0.0,,no_obs,J103517.72+030901.7,12.276,8.914,,,,,0.424975,1.237651755074782e+18,1.0,+,3.0,J103517.70+030901.5,,281640601518848.0,2000.3429,3.0,0.0,,,,FIRST,J103517.72+030901.7,0,2.3805000000000014,3.7895199999999996,4.893000000000001,5.327000000000002,7.219000000000001,9.130000000000003,10.447000000000001,11.018,1.4090199999999982,2.5124999999999993,2.9465000000000003,6.749500000000001,8.0665,8.6375,1.1034800000000011,1.5374800000000022,6.657480000000001,7.228480000000001,0.43400000000000105,2.3260000000000005,4.237000000000002,5.554,6.125,1.8919999999999995,3.803000000000001,5.119999999999999,5.690999999999999,3.2279999999999998,3.7989999999999995,1.3169999999999984,1.8879999999999981,0.5709999999999997,no_obs
53,,159.319153,2.211878,23.555,22.99729,21.64673,20.455,19.427,17.494,15.857,14.367,13.396,5.50329,4.152730000000002,1.6370000000000005,5.789730000000002,,,0.77,,QSO,J103716.59+021243.0,10.997,8.503,,,,,0.160567,1.2376517362847588e+18,1.0,,6.0,J103716.58+021242.8,*,105656464052568.0,2000.3401,1.0,0.0,,,,FIRST,J103716.59+021243.0,030113,0.5577100000000002,1.9082699999999981,3.1000000000000014,4.128,6.061,7.698,9.187999999999999,10.158999999999999,1.350559999999998,2.5422900000000013,3.57029,7.14029,8.630289999999999,9.601289999999999,1.1917300000000033,2.219730000000002,7.279730000000001,8.25073,1.0279999999999987,2.9609999999999985,4.597999999999999,6.087999999999997,7.0589999999999975,1.9329999999999998,3.5700000000000003,5.059999999999999,6.030999999999999,3.126999999999999,4.097999999999999,1.4899999999999984,2.4609999999999985,0.9710000000000001,QSO
54,,159.472565,2.6099,23.173,22.4957,21.57678,20.599,19.859,18.389,16.485,15.678,14.53,4.1067,3.18778,1.904,5.09178,,,2.38,,QSO,J103753.40+023635.4,11.157,8.381,,,,,0.121855,1.2376540303232865e+18,2.0,,6.0,J103753.40+023635.6,,68987912192.0,2000.9787,1.0,0.0,,,,FIRST,J103753.40+023635.4,041514/LRIS051515,0.6772999999999989,1.5962199999999989,2.573999999999998,3.3139999999999965,4.783999999999999,6.687999999999999,7.494999999999997,8.642999999999999,0.91892,1.8966999999999992,2.6366999999999976,6.0107,6.8176999999999985,7.9657,0.9777799999999992,1.7177799999999976,5.898779999999999,7.04678,0.7399999999999984,2.210000000000001,4.114000000000001,4.920999999999999,6.069000000000001,1.4700000000000024,3.3740000000000023,4.181000000000001,5.329000000000002,2.7109999999999985,3.859,0.8069999999999986,1.955,1.1480000000000015,QSO
